Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite,2023-05-29,YAKA,FABulous,15,7,600.0,1.0,0,634.64
Elite Invite,2023-05-29,YAKA,JinX,15,5,600.0,1.0,0,364.76
Elite Invite,2023-05-29,YAKA,Shout,14,12,220.95664314305532,1.0,0,19.93999999999994
Elite Invite,2023-05-29,YAKA,box vienna,15,9,515.4814780292847,1.0,0,429.01
Elite Invite,2023-05-29,box vienna,3SB - Women,15,7,600.0,1.0,0,226.37
Elite Invite,2023-05-29,box vienna,FABulous,13,9,418.5661446562001,1.0,0,205.63
Windmill,2023-06-16,3SB - Women,Frizzly Bears Women,12,7,520.5112660164395,1.0,0,409.06
Windmill,2023-06-16,Bristol,Frizzly Bears Women,15,5,600.0,1.0,1,612.47
Windmill,2023-06-16,JinX,Frizzly Bears Women,15,10,453.6039151898044,1.0,0,699.6800000000001
Windmill,2023-06-16,Seagulls,3SB - Women,14,12,220.95664314305532,1.0,0,258.53
Windmill,2023-06-16,Seagulls,Iceni,13,12,125.0,1.0,0,-21.569999999999993
Windmill,2023-06-16,Seagulls,SYC,12,9,345.3654772346762,1.0,0,202.23000000000002
Windmill,2023-06-17,3SB - Women,JinX,15,10,453.6039151898044,1.0,0,-290.62
Windmill,2023-06-17,Bristol,Seagulls,9,9,0.0,0.9733285267845752,0,-55.120000000000005
Windmill,2023-06-17,Iceni,Bristol,15,9,515.4814780292847,1.0,0,76.69
Windmill,2023-06-17,Iceni,SYC,10,10,0.0,1.0,0,223.8
Windmill,2023-06-17,Spice,Iceni,13,8,496.1596377856195,1.0,0,-66.0
Windmill,2023-06-18,Bristol,JinX,15,7,600.0,1.0,0,-87.21000000000001
Windmill,2023-06-18,SYC,Frizzly Bears Women,15,5,600.0,1.0,0,465.36
EUCR Gent,2023-08-07,FABulous,Wuf.,15,12,300.4922431832018,1.0,0,181.48000000000002
EUCR Gent,2023-08-07,Heidees Frauen,FABulous,15,11,381.1647521399218,1.0,0,391.12
EUCR Gent,2023-08-07,Heidees Frauen,FABulous,13,11,228.8403622143806,1.0,0,391.12
EUCR Gent,2023-08-07,Heidees Frauen,Lillipuc,11,5,600.0,0.9176629354822471,0,546.94
EUCR Gent,2023-08-07,Heidees Frauen,Seagulls,15,9,515.4814780292847,1.0,0,153.33
EUCR Gent,2023-08-07,Jetset LUV,Lillipuc,15,11,381.1647521399218,1.0,0,438.35
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,14,11,313.3379659704299,1.0,0,44.74000000000001
EUCR Gent,2023-08-07,Jetset LUV,Seagulls,13,8,496.1596377856195,1.0,0,44.74000000000001
EUCR Gent,2023-08-07,Jetset LUV,Wuf.,14,12,220.95664314305532,1.0,0,464.01
EUCR Gent,2023-08-07,Lillipuc,Wuf.,9,8,125.0,0.9459053029269173,0,25.659999999999997
EUCR Gent,2023-08-07,Mooncup,FABulous,14,7,582.8868714046324,1.0,0,682.74
EUCR Gent,2023-08-07,Mooncup,Heidees Frauen,15,13,214.17926913507503,1.0,0,291.62
EUCR Gent,2023-08-07,Mooncup,Seagulls,13,7,557.5316737222639,1.0,0,444.95000000000005
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,12,8,441.15462425988915,1.0,0,378.8
EUCR Gent,2023-08-07,Mooncup,Tequila Boom Boom,15,11,381.1647521399218,1.0,0,378.8
EUCR Gent,2023-08-07,Seagulls,Lillipuc,12,9,345.3654772346762,1.0,0,393.61
EUCR Gent,2023-08-07,Seagulls,Wuf.,15,5,600.0,1.0,0,419.27
EUCR Gent,2023-08-07,Tequila Boom Boom,FABulous,14,11,313.3379659704299,1.0,0,303.94
EUCR Gent,2023-08-07,Tequila Boom Boom,Heidees Frauen,13,11,228.8403622143806,1.0,0,-87.18
EUCR Gent,2023-08-07,Tequila Boom Boom,Jetset LUV,12,8,441.15462425988915,1.0,0,21.409999999999997
EUCR Gent,2023-08-07,Wuf.,Lillipuc,11,10,125.0,1.0,0,-25.659999999999997
EUCR Warsaw,2023-08-27,3SB - Women,Panthers Wroclaw - Women,15,11,381.1647521399218,1.0,0,2.1200000000000045
EUCR Warsaw,2023-08-27,East Block,3SB - Women,15,5,600.0,1.0,0,446.28
EUCR Warsaw,2023-08-27,East Block,Panthers Wroclaw - Women,15,11,381.1647521399218,1.0,0,448.4
EUCR Warsaw,2023-08-27,East Block,Troubles Warsaw,15,12,300.4922431832018,1.0,0,98.73999999999998
