Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite 2024 Leuven,2024-05-11,Chevron Action Flash,Wall City,15,13,214.179,1.000,0,-89.210
Elite Invite 2024 Leuven,2024-05-11,Clapham,Alba,15,9,515.481,1.000,0,474.030
Elite Invite 2024 Leuven,2024-05-11,Clapham,Jetset Open,15,13,214.179,1.000,0,328.190
Elite Invite 2024 Leuven,2024-05-11,Gentle,BFD LaFotta,13,10,328.142,1.000,0,-68.300
Elite Invite 2024 Leuven,2024-05-11,Gentle,Clapham,15,14,125.000,1.000,0,-65.190
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Alba,15,9,515.481,1.000,0,564.720
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Chevron Action Flash,15,11,381.165,1.000,0,187.620
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Jetset Open,13,11,228.840,1.000,0,418.880
Elite Invite 2024 Leuven,2024-05-11,Wall City,Gentle,14,12,220.957,1.000,0,57.470
Elite Invite 2024 Leuven,2024-05-11,Wall City,Jetset Open,15,11,381.165,1.000,0,320.470
Elite Invite 2024 Leuven,2024-05-12,Alba,Jetset Open,15,12,300.492,1.000,0,-145.840
Elite Invite 2024 Leuven,2024-05-12,Clapham,Chevron Action Flash,15,13,214.179,1.000,0,96.930
Elite Invite 2024 Leuven,2024-05-12,Mooncatchers,Gentle,15,13,214.179,1.000,0,155.880
Elite Invite 2024 Leuven,2024-05-12,Wall City,BFD LaFotta,15,14,125.000,1.000,0,-10.830
Mistrzostwa Polski Open/Women 2024,2024-05-26,Panthers Wrocław,Uprising Ultimate,14,11,313.338,1.000,0,-42.790
DFV-Open-Pokal,2024-06-09,7Schwaben,FrankN,15,13,214.179,1.000,0,-26.350
DFV-Open-Pokal,2024-06-09,7Schwaben,Hardfisch,15,13,214.179,1.000,0,226.680
DFV-Open-Pokal,2024-06-09,Bad Skid,7Schwaben,15,11,381.165,1.000,0,153.120
UKU Regionals,2024-06-09,Alba,SMOG,12,10,238.123,1.000,0,85.170
UKU Regionals,2024-06-09,Bristol,Smash'D,14,9,473.868,1.000,0,497.880
UKU Regionals,2024-06-09,Chevron Action Flash,Alba,15,6,600.000,1.000,0,377.100
UKU Regionals,2024-06-09,Smash'D,Ka-Pow!,15,9,515.481,1.000,0,296.140
