Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 London,2024-04-21,SMOG,Horizon,14,9,473.868,1.000,0,734.060
Spring Tour 2024 London,2024-04-21,SYC,SMOG,11,10,125.000,1.000,0,-234.470
Spring Tour 2024 London,2024-04-21,Seagulls,Dublin Gravity,10,7,389.665,0.946,0,75.780
Spring Tour 2024 London,2024-04-21,Seagulls,Horizon,14,7,582.887,1.000,0,592.980
Spring Tour 2024 London,2024-04-21,Seagulls,SYC,14,8,536.035,1.000,0,93.390
Spring Tour 2024 London,2024-04-21,Spice,Horizon,15,9,515.481,1.000,0,363.320
Vienna Spring Break,2024-04-27,3SB,Catchup,12,7,520.511,1.000,0,344.900
Vienna Spring Break,2024-04-27,3SB,FABulous,15,11,381.165,1.000,0,429.450
Vienna Spring Break,2024-04-27,3SB,Sharks Ultimate Barcelona,15,4,600.000,1.000,0,755.190
Vienna Spring Break,2024-04-27,3SB,Troubles,12,7,520.511,1.000,0,492.620
Vienna Spring Break,2024-04-27,Catchup,Troubles,15,6,600.000,1.000,0,147.720
Vienna Spring Break,2024-04-27,Catchup,box vienna ultimate,12,7,520.511,1.000,0,192.060
Vienna Spring Break,2024-04-27,FABulous,Catchup,9,8,125.000,0.946,0,-84.550
Vienna Spring Break,2024-04-27,FABulous,ZU Swarm,15,9,515.481,1.000,0,716.250
Vienna Spring Break,2024-04-27,Sharks Ultimate Barcelona,ZU Swarm,13,6,600.000,1.000,0,390.510
Vienna Spring Break,2024-04-27,Troubles,FABulous,13,11,228.840,1.000,0,-63.170
Vienna Spring Break,2024-04-27,box vienna ultimate,Sharks Ultimate Barcelona,14,7,582.887,1.000,0,218.230
Vienna Spring Break,2024-04-27,box vienna ultimate,ZU Swarm,15,7,600.000,1.000,0,608.740
Vienna Spring Break,2024-04-28,Troubles,FABulous,11,10,125.000,1.000,0,-63.170
Tom's Tourney,2024-05-03,GRUT,SYC,15,6,600.000,1.000,1,787.720
Tom's Tourney,2024-05-03,GRUT,wuf.,15,4,600.000,1.000,0,569.680
Tom's Tourney,2024-05-03,wuf.,SYC,15,7,600.000,1.000,0,218.040
Tom's Tourney,2024-05-04,Jetset LUV,SYC,12,8,441.155,1.000,0,352.700
Tom's Tourney,2024-05-04,LMU,SYC,12,10,238.123,1.000,0,383.160
Tom's Tourney,2024-05-04,LMU,wuf.,13,7,557.532,1.000,0,165.120
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Jetset LUV,15,2,600.000,1.000,0,561.150
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Mooncup,15,11,381.165,1.000,0,330.480
Elite Invite 2024 Leuven,2024-05-10,East Block,BFD Shout,15,13,214.179,1.000,0,-287.430
Elite Invite 2024 Leuven,2024-05-10,East Block,Jetset LUV,15,10,453.604,1.000,0,273.720
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,Iceni,15,11,381.165,1.000,0,430.940
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,YAKA,14,13,125.000,1.000,0,38.170
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,box vienna ultimate,15,5,600.000,1.000,1,619.670
Elite Invite 2024 Leuven,2024-05-10,Mooncup,East Block,15,8,564.809,1.000,0,-43.050
Elite Invite 2024 Leuven,2024-05-10,Mooncup,Jetset LUV,14,13,125.000,1.000,0,230.670
Elite Invite 2024 Leuven,2024-05-10,YAKA,Iceni,15,10,453.604,1.000,0,392.770
Elite Invite 2024 Leuven,2024-05-10,YAKA,box vienna ultimate,15,8,564.809,1.000,0,581.500
Elite Invite 2024 Leuven,2024-05-10,box vienna ultimate,Iceni,15,13,214.179,1.000,0,-188.730
Elite Invite 2024 Leuven,2024-05-11,BFD Shout,box vienna ultimate,15,9,515.481,1.000,0,591.170
Elite Invite 2024 Leuven,2024-05-11,East Block,Iceni,14,12,220.957,1.000,0,115.010
Elite Invite 2024 Leuven,2024-05-11,Jetset LUV,box vienna ultimate,14,12,220.957,1.000,0,30.020
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,BFD Shout,14,11,313.338,1.000,0,28.500
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,Jetset LUV,14,9,473.868,1.000,0,589.650
Elite Invite 2024 Leuven,2024-05-11,Mooncup,Iceni,15,10,453.604,1.000,0,71.960
Elite Invite 2024 Leuven,2024-05-11,YAKA,East Block,15,8,564.809,1.000,0,277.760
Elite Invite 2024 Leuven,2024-05-11,YAKA,Mooncup,15,12,300.492,1.000,0,320.810
Elite Invite 2024 Leuven,2024-05-12,BFD Shout,Mooncup,15,10,453.604,1.000,0,330.480
Elite Invite 2024 Leuven,2024-05-12,East Block,Jetset LUV,15,11,381.165,1.000,0,273.720
Elite Invite 2024 Leuven,2024-05-12,Iceni,box vienna ultimate,12,7,520.511,1.000,0,188.730
Elite Invite 2024 Leuven,2024-05-12,Jinx Midnight,YAKA,12,9,345.365,1.000,0,38.170
UKU Windfarm,2024-05-26,Spice,Horizon,12,8,441.155,1.000,0,363.320
Windmill Tournament,2024-06-14,GRUT,Seagulls,15,6,600.000,1.000,1,694.330
Windmill Tournament,2024-06-14,Jetset LUV,FABulous,15,11,381.165,1.000,0,-77.490
Windmill Tournament,2024-06-14,Jinx Midnight,FABulous,14,12,220.957,1.000,0,512.160
Windmill Tournament,2024-06-15,FABulous,Jetset LUV,9,7,279.337,0.918,0,77.490
Windmill Tournament,2024-06-15,GRUT,FABulous,15,6,600.000,1.000,0,357.530
Windmill Tournament,2024-06-15,GRUT,Jinx Midnight,5,4,125.000,0.688,0,-154.630
Windmill Tournament,2024-06-16,Jinx Midnight,GRUT,15,14,125.000,1.000,0,154.630
London Invite,2024-06-22,Bristol,SMOG,10,9,125.000,1.000,0,219.790
London Invite,2024-06-22,Bristol,SYC,15,6,600.000,1.000,0,454.260
London Invite,2024-06-22,SMOG,SYC,10,8,262.666,0.973,0,234.470
London Invite,2024-06-22,YAKA,Bristol,12,6,579.311,0.973,0,449.920
London Invite,2024-06-22,YAKA,SMOG,13,5,600.000,1.000,1,669.710
London Invite,2024-06-22,YAKA,SYC,15,5,600.000,1.000,1,904.180
London Invite,2024-06-23,SYC,Spice,11,8,365.609,1.000,0,136.270
London Invite,2024-06-23,YAKA,Bristol,13,10,328.142,1.000,0,449.920
Single Game,2024-06-23,YAKA,LMU,13,6,600.000,1.000,0,521.020
