Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Windmill Tournament,2024-06-15,FABulous,Jetset LUV,9,7,279.337,0.918,0,95.310
Windmill Tournament,2024-06-15,GRUT,FABulous,15,6,600.000,1.000,0,387.050
Windmill Tournament,2024-06-15,GRUT,Jinx Midnight,5,4,125.000,0.688,0,-72.650
Windmill Tournament,2024-06-16,Jinx Midnight,GRUT,15,14,125.000,1.000,0,72.650
London Invite,2024-06-22,Bristol,SMOG,10,9,125.000,1.000,0,264.990
London Invite,2024-06-22,Bristol,SYC,15,6,600.000,1.000,0,428.080
London Invite,2024-06-22,SMOG,SYC,10,8,262.666,0.973,0,163.090
London Invite,2024-06-22,YAKA,Bristol,12,6,579.311,0.973,0,382.590
London Invite,2024-06-22,YAKA,SMOG,13,5,600.000,1.000,1,647.580
London Invite,2024-06-22,YAKA,SYC,15,5,600.000,1.000,1,810.670
London Invite,2024-06-23,SYC,Spice,11,8,365.609,1.000,0,168.190
London Invite,2024-06-23,YAKA,Bristol,13,10,328.142,1.000,0,382.590
Single Game,2024-06-23,YAKA,LMU,13,6,600.000,1.000,0,481.870
UKU Nationals Div 1 & 2,2024-07-07,Bristol,LMU,15,7,600.000,1.000,0,99.280
UKU Nationals Div 1 & 2,2024-07-07,Bristol,SYC,15,9,515.481,1.000,0,428.080
UKU Nationals Div 1 & 2,2024-07-07,LMU,SMOG,13,7,557.532,1.000,0,165.710
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Bristol,14,13,125.000,1.000,0,-264.990
UKU Nationals Div 1 & 2,2024-07-07,SMOG,SYC,14,10,398.702,1.000,0,163.090
Troubles vs Jinx Midnight,2024-07-29,Troubles,Jinx Midnight,15,10,453.604,1.000,0,-373.100
Summer Tour 2024 Malmö,2024-08-03,Atletico,Copenhagen Hucks,15,5,600.000,1.000,0,909.970
Summer Tour 2024 Malmö,2024-08-03,Atletico,Dublin Gravity,15,7,600.000,1.000,0,472.280
Summer Tour 2024 Malmö,2024-08-03,Atletico,SMOG,14,9,473.868,1.000,0,368.670
Summer Tour 2024 Malmö,2024-08-03,Copenhagen Hucks,Aarhus Ultimate,15,5,600.000,1.000,0,600.000
Summer Tour 2024 Malmö,2024-08-03,Dublin Gravity,Copenhagen Hucks,15,8,564.809,1.000,0,437.690
Summer Tour 2024 Malmö,2024-08-03,Dublin Gravity,Seagulls,11,10,125.000,1.000,0,-38.110
Summer Tour 2024 Malmö,2024-08-03,SMOG,Aarhus Ultimate,15,4,600.000,1.000,1,1141.300
Summer Tour 2024 Malmö,2024-08-03,Seagulls,Aarhus Ultimate,15,2,600.000,1.000,1,1075.800
Summer Tour 2024 Malmö,2024-08-03,Seagulls,SMOG,12,10,238.123,1.000,0,-65.500
Summer Tour 2024 Malmö,2024-08-04,Atletico,Aarhus Ultimate,15,0,600.000,1.000,1,1509.970
Summer Tour 2024 Malmö,2024-08-04,Atletico,Seagulls,12,9,345.365,1.000,0,434.170
Summer Tour 2024 Malmö,2024-08-04,Atletico,Seagulls,15,7,600.000,1.000,0,434.170
Summer Tour 2024 Malmö,2024-08-04,Dublin Gravity,Aarhus Ultimate,15,2,600.000,1.000,1,1037.690
Summer Tour 2024 Malmö,2024-08-04,Dublin Gravity,SMOG,12,10,238.123,1.000,0,-103.610
Summer Tour 2024 Malmö,2024-08-04,SMOG,Copenhagen Hucks,15,5,600.000,1.000,0,541.300
Summer Tour 2024 Malmö,2024-08-04,SMOG,Dublin Gravity,13,12,125.000,1.000,0,103.610
Summer Tour 2024 Malmö,2024-08-04,Seagulls,Copenhagen Hucks,15,4,600.000,1.000,0,475.800
"DFV-Frauen-DM 1. Spielwochenende, 1. Liga",2024-08-10,Jinx Midnight,Seagulls,15,6,600.000,1.000,1,613.310
Summer Tour 2024 Chambery,2024-08-17,Jetset LUV,Queen Kong,12,7,520.511,1.000,0,445.470
Summer Tour 2024 Chambery,2024-08-17,Jetset LUV,Sharks Ultimate Barcelona,10,9,125.000,1.000,0,314.340
Summer Tour 2024 Chambery,2024-08-17,SYC,Jetset LUV,14,8,536.035,1.000,0,-155.890
Summer Tour 2024 Chambery,2024-08-17,SYC,ZU Swarm,15,7,600.000,1.000,0,567.060
Summer Tour 2024 Chambery,2024-08-17,Sharks Ultimate Barcelona,ZU Swarm,15,7,600.000,1.000,0,408.610
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,Jetset LUV,10,9,125.000,1.000,0,-95.990
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,Queen Kong,14,8,536.035,1.000,0,349.480
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,ZU Swarm,15,3,600.000,1.000,1,626.960
Summer Tour 2024 Chambery,2024-08-17,wuf.,Queen Kong,11,10,125.000,1.000,0,405.230
Summer Tour 2024 Chambery,2024-08-17,wuf.,SYC,14,12,220.957,1.000,0,115.650
Summer Tour 2024 Chambery,2024-08-17,wuf.,Sharks Ultimate Barcelona,15,11,381.165,1.000,0,274.100
Summer Tour 2024 Chambery,2024-08-17,wuf.,ZU Swarm,15,5,600.000,1.000,1,682.710
Summer Tour 2024 Trnava,2024-08-17,3SB,FABulous,13,8,496.160,1.000,0,475.340
Summer Tour 2024 Trnava,2024-08-17,3SB,box vienna ultimate,15,8,564.809,1.000,0,550.070
Summer Tour 2024 Trnava,2024-08-17,East Block,3SB,15,9,515.481,1.000,0,-81.070
Summer Tour 2024 Trnava,2024-08-17,East Block,Troubles,14,7,582.887,1.000,0,307.670
Summer Tour 2024 Trnava,2024-08-17,East Block,box vienna ultimate,15,9,515.481,1.000,0,469.000
Summer Tour 2024 Trnava,2024-08-17,FABulous,Outsisterz,15,1,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-17,FABulous,Troubles,11,9,249.207,1.000,0,-86.600
Summer Tour 2024 Trnava,2024-08-17,Troubles,Outsisterz,15,5,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-17,box vienna ultimate,Outsisterz,15,4,600.000,1.000,1,
Summer Tour 2024 Chambery,2024-08-18,Jetset LUV,ZU Swarm,15,9,515.481,1.000,0,722.950
Summer Tour 2024 Chambery,2024-08-18,Jetset LUV,wuf.,10,9,125.000,1.000,0,40.240
Summer Tour 2024 Chambery,2024-08-18,Queen Kong,ZU Swarm,15,9,515.481,1.000,0,277.480
Summer Tour 2024 Chambery,2024-08-18,SYC,Queen Kong,15,11,381.165,1.000,0,289.580
Summer Tour 2024 Chambery,2024-08-18,SYC,Sharks Ultimate Barcelona,10,8,262.666,0.973,0,158.450
Summer Tour 2024 Chambery,2024-08-18,SYC,Tequila Boom Boom,10,9,125.000,1.000,0,-59.900
Summer Tour 2024 Chambery,2024-08-18,Sharks Ultimate Barcelona,Queen Kong,9,8,125.000,0.946,0,131.130
Summer Tour 2024 Chambery,2024-08-18,Tequila Boom Boom,Sharks Ultimate Barcelona,13,10,328.142,1.000,0,218.350
Summer Tour 2024 Chambery,2024-08-18,wuf.,Tequila Boom Boom,11,9,249.207,1.000,0,55.750
Summer Tour 2024 Trnava,2024-08-18,3SB,East Block,13,10,328.142,1.000,0,81.070
Summer Tour 2024 Trnava,2024-08-18,3SB,Outsisterz,15,4,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-18,3SB,Troubles,13,8,496.160,1.000,0,388.740
Summer Tour 2024 Trnava,2024-08-18,East Block,FABulous,15,3,600.000,1.000,0,394.270
Summer Tour 2024 Trnava,2024-08-18,East Block,Outsisterz,15,2,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-18,FABulous,Outsisterz,11,4,600.000,0.918,1,
Summer Tour 2024 Trnava,2024-08-18,Troubles,box vienna ultimate,11,7,466.893,0.973,0,161.330
Summer Tour 2024 Trnava,2024-08-18,Troubles,box vienna ultimate,9,7,279.337,0.918,0,161.330
Summer Tour 2024 Trnava,2024-08-18,box vienna ultimate,FABulous,14,8,536.035,1.000,0,-74.730
