Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 London,2024-04-20,Mooncup,SYC,15,2,600.000,1.000,0,591.730
Spring Tour 2024 London,2024-04-20,SMOG,Bristol,12,11,125.000,1.000,0,-228.440
Spring Tour 2024 London,2024-04-20,SMOG,Spice,15,9,515.481,1.000,0,330.390
Spring Tour 2024 London,2024-04-20,SYC,Seagulls,13,11,228.840,1.000,0,-109.140
Spring Tour 2024 London,2024-04-20,SYC,Spice,11,9,249.207,1.000,0,99.170
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,GRUT,15,10,453.604,1.000,0,209.300
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,Jetset LUV,15,3,600.000,1.000,0,571.770
Spring Tour 2024 Grenoble,2024-04-21,BFD Shout,wuf.,15,6,600.000,1.000,1,715.040
Spring Tour 2024 Grenoble,2024-04-21,Catchup,Jetset LUV,12,9,345.365,1.000,0,163.560
Spring Tour 2024 Grenoble,2024-04-21,Catchup,Tequila Boom Boom,13,9,418.566,1.000,0,334.560
Spring Tour 2024 Grenoble,2024-04-21,FABulous,Queen Kong,12,7,520.511,1.000,0,626.250
Spring Tour 2024 Grenoble,2024-04-21,FABulous,Tequila Boom Boom,12,5,600.000,0.946,0,272.220
Spring Tour 2024 Grenoble,2024-04-21,FlyHigh Louves,Queen Kong,7,6,125.000,0.827,0,-124.730
Spring Tour 2024 Grenoble,2024-04-21,FlyHigh Louves,Solebang,11,9,249.207,1.000,0,362.240
Spring Tour 2024 Grenoble,2024-04-21,GRUT,Catchup,15,8,564.809,1.000,0,198.910
Spring Tour 2024 Grenoble,2024-04-21,GRUT,FABulous,13,11,228.840,1.000,0,261.250
Spring Tour 2024 Grenoble,2024-04-21,Jetset LUV,Solebang,15,6,600.000,1.000,1,1012.000
Spring Tour 2024 Grenoble,2024-04-21,wuf.,Solebang,15,2,600.000,1.000,1,868.730
Spring Tour 2024 Grenoble,2024-04-21,wuf.,Tequila Boom Boom,12,10,238.123,1.000,0,27.730
Spring Tour 2024 London,2024-04-21,Bristol,Mooncup,10,8,262.666,0.973,0,-132.070
Spring Tour 2024 London,2024-04-21,Bristol,SYC,12,7,520.511,1.000,0,459.660
Spring Tour 2024 London,2024-04-21,Iceni,Bristol,12,11,125.000,1.000,0,72.800
Spring Tour 2024 London,2024-04-21,Iceni,Dublin Gravity,12,7,520.511,1.000,0,498.800
Spring Tour 2024 London,2024-04-21,Iceni,LMU,9,7,279.337,0.918,0,127.740
Spring Tour 2024 London,2024-04-21,LMU,Spice,12,7,520.511,1.000,0,503.890
Spring Tour 2024 London,2024-04-21,Mooncup,LMU,14,10,398.702,1.000,0,187.010
Spring Tour 2024 London,2024-04-21,Mooncup,Spice,9,6,418.566,0.889,0,690.900
Spring Tour 2024 London,2024-04-21,SMOG,Dublin Gravity,10,9,125.000,1.000,0,197.560
Spring Tour 2024 London,2024-04-21,SMOG,Horizon,14,9,473.868,1.000,0,694.940
Spring Tour 2024 London,2024-04-21,SYC,SMOG,11,10,125.000,1.000,0,-231.220
Spring Tour 2024 London,2024-04-21,Seagulls,Dublin Gravity,10,7,389.665,0.946,0,75.480
Spring Tour 2024 London,2024-04-21,Seagulls,Horizon,14,7,582.887,1.000,0,572.860
Spring Tour 2024 London,2024-04-21,Seagulls,SYC,14,8,536.035,1.000,0,109.140
Spring Tour 2024 London,2024-04-21,Spice,Horizon,15,9,515.481,1.000,0,364.550
Vienna Spring Break,2024-04-27,3SB,Catchup,12,7,520.511,1.000,0,358.710
Vienna Spring Break,2024-04-27,3SB,FABulous,15,11,381.165,1.000,0,421.050
Vienna Spring Break,2024-04-27,3SB,Sharks Ultimate Barcelona,15,4,600.000,1.000,0,750.530
Vienna Spring Break,2024-04-27,3SB,Troubles,12,7,520.511,1.000,0,491.880
Vienna Spring Break,2024-04-27,Catchup,Troubles,15,6,600.000,1.000,0,133.170
Vienna Spring Break,2024-04-27,Catchup,box vienna ultimate,12,7,520.511,1.000,0,171.040
Vienna Spring Break,2024-04-27,FABulous,Catchup,9,8,125.000,0.946,0,-62.340
Vienna Spring Break,2024-04-27,FABulous,ZU Swarm,15,9,515.481,1.000,0,717.890
Vienna Spring Break,2024-04-27,Sharks Ultimate Barcelona,ZU Swarm,13,6,600.000,1.000,0,388.410
Vienna Spring Break,2024-04-27,Troubles,FABulous,13,11,228.840,1.000,0,-70.830
Vienna Spring Break,2024-04-27,box vienna ultimate,Sharks Ultimate Barcelona,14,7,582.887,1.000,0,220.780
Vienna Spring Break,2024-04-27,box vienna ultimate,ZU Swarm,15,7,600.000,1.000,0,609.190
Vienna Spring Break,2024-04-28,Troubles,FABulous,11,10,125.000,1.000,0,-70.830
Tom's Tourney,2024-05-03,GRUT,SYC,15,6,600.000,1.000,1,697.240
Tom's Tourney,2024-05-03,GRUT,wuf.,15,4,600.000,1.000,0,505.740
Tom's Tourney,2024-05-03,wuf.,SYC,15,7,600.000,1.000,0,191.500
Tom's Tourney,2024-05-04,Jetset LUV,SYC,12,8,441.155,1.000,0,334.770
Tom's Tourney,2024-05-04,LMU,SYC,12,10,238.123,1.000,0,404.720
Tom's Tourney,2024-05-04,LMU,wuf.,13,7,557.532,1.000,0,213.220
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Jetset LUV,15,2,600.000,1.000,0,571.770
Elite Invite 2024 Leuven,2024-05-10,BFD Shout,Mooncup,15,11,381.165,1.000,0,314.810
Elite Invite 2024 Leuven,2024-05-10,East Block,BFD Shout,15,13,214.179,1.000,0,-277.370
Elite Invite 2024 Leuven,2024-05-10,East Block,Jetset LUV,15,10,453.604,1.000,0,294.400
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,Iceni,15,11,381.165,1.000,0,523.820
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,YAKA,14,13,125.000,1.000,0,121.850
Elite Invite 2024 Leuven,2024-05-10,Jinx Midnight,box vienna ultimate,15,5,600.000,1.000,1,728.990
Elite Invite 2024 Leuven,2024-05-10,Mooncup,East Block,15,8,564.809,1.000,0,-37.440
Elite Invite 2024 Leuven,2024-05-10,Mooncup,Jetset LUV,14,13,125.000,1.000,0,256.960
Elite Invite 2024 Leuven,2024-05-10,YAKA,Iceni,15,10,453.604,1.000,0,401.970
Elite Invite 2024 Leuven,2024-05-10,YAKA,box vienna ultimate,15,8,564.809,1.000,0,607.140
Elite Invite 2024 Leuven,2024-05-10,box vienna ultimate,Iceni,15,13,214.179,1.000,0,-205.170
Elite Invite 2024 Leuven,2024-05-11,BFD Shout,box vienna ultimate,15,9,515.481,1.000,0,579.250
Elite Invite 2024 Leuven,2024-05-11,East Block,Iceni,14,12,220.957,1.000,0,96.710
Elite Invite 2024 Leuven,2024-05-11,Jetset LUV,box vienna ultimate,14,12,220.957,1.000,0,7.480
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,BFD Shout,14,11,313.338,1.000,0,149.740
Elite Invite 2024 Leuven,2024-05-11,Jinx Midnight,Jetset LUV,14,9,473.868,1.000,0,721.510
Elite Invite 2024 Leuven,2024-05-11,Mooncup,Iceni,15,10,453.604,1.000,0,59.270
Elite Invite 2024 Leuven,2024-05-11,YAKA,East Block,15,8,564.809,1.000,0,305.260
Elite Invite 2024 Leuven,2024-05-11,YAKA,Mooncup,15,12,300.492,1.000,0,342.700
Elite Invite 2024 Leuven,2024-05-12,BFD Shout,Mooncup,15,10,453.604,1.000,0,314.810
Elite Invite 2024 Leuven,2024-05-12,East Block,Jetset LUV,15,11,381.165,1.000,0,294.400
Elite Invite 2024 Leuven,2024-05-12,Iceni,box vienna ultimate,12,7,520.511,1.000,0,205.170
Elite Invite 2024 Leuven,2024-05-12,Jinx Midnight,YAKA,12,9,345.365,1.000,0,121.850
