Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Tom's Tourney,2024-05-04,BFD LaFotta,Chevron Action Flash,14,10,398.702,1.000,0,108.350
Tom's Tourney,2024-05-04,BFD LaFotta,Quijotes,15,8,564.809,1.000,0,338.720
Tom's Tourney,2024-05-04,Chevron Action Flash,Grut,12,9,345.365,1.000,0,158.620
Tom's Tourney,2024-05-04,Clapham,Hardfisch,13,8,496.160,1.000,0,704.920
Tom's Tourney,2024-05-04,Clapham,Jetset Open,14,12,220.957,1.000,0,353.110
Tom's Tourney,2024-05-04,Cotarica Grandes,Hardfisch,15,9,515.481,1.000,0,476.340
Tom's Tourney,2024-05-04,Cotarica Grandes,Outsiterz,14,12,220.957,1.000,0,361.900
Tom's Tourney,2024-05-04,Cotarica Grandes,UFO,15,7,600.000,1.000,0,461.120
Tom's Tourney,2024-05-04,Freezzz Beezzz,UFO,15,11,381.165,1.000,0,50.810
Tom's Tourney,2024-05-04,Hardfisch,Freezzz Beezzz,15,14,125.000,1.000,0,-66.030
Tom's Tourney,2024-05-04,Tchac,Iznogood,11,10,125.000,1.000,0,273.250
Tom's Tourney,2024-05-04,Tchac,Jetset Open,13,11,228.840,1.000,0,237.870
Tom's Tourney,2024-05-04,Tchac,Outsiterz,14,12,220.957,1.000,0,475.240
Tom's Tourney,2024-05-05,BFD LaFotta,Tchac,14,9,473.868,1.000,0,86.010
Tom's Tourney,2024-05-05,Chevron Action Flash,Iznogood,11,10,125.000,1.000,0,250.910
Tom's Tourney,2024-05-05,Clapham,Tchac,12,8,441.155,1.000,0,115.240
Tom's Tourney,2024-05-05,Grut,Jetset Open,15,8,564.809,1.000,0,56.910
Tom's Tourney,2024-05-05,Jetset Open,Bristol,14,10,398.702,1.000,0,54.770
Tom's Tourney,2024-05-05,Quijotes,Iznogood,13,8,496.160,1.000,0,20.540
Tom's Tourney,2024-05-05,Solebang,Krakens,12,8,441.155,1.000,0,441.160
Elite Invite 2024 Leuven,2024-05-10,BFD LaFotta,Alba,15,7,600.000,1.000,0,485.830
Elite Invite 2024 Leuven,2024-05-10,Chevron Action Flash,Alba,15,9,515.481,1.000,0,377.480
Elite Invite 2024 Leuven,2024-05-10,Clapham,Gentle,15,11,381.165,1.000,0,82.980
Elite Invite 2024 Leuven,2024-05-10,Clapham,Wall City,15,14,125.000,1.000,0,31.160
Elite Invite 2024 Leuven,2024-05-10,Gentle,Jetset Open,15,13,214.179,1.000,0,270.130
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,BFD LaFotta,12,11,125.000,1.000,0,93.860
Elite Invite 2024 Leuven,2024-05-10,Mooncatchers,Chevron Action Flash,15,14,125.000,1.000,0,202.210
Elite Invite 2024 Leuven,2024-05-10,Wall City,Jetset Open,15,11,381.165,1.000,0,321.950
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Alba,15,7,600.000,1.000,0,485.830
Elite Invite 2024 Leuven,2024-05-11,BFD LaFotta,Chevron Action Flash,14,12,220.957,1.000,0,108.350
Elite Invite 2024 Leuven,2024-05-11,Chevron Action Flash,Wall City,15,13,214.179,1.000,0,-106.420
Elite Invite 2024 Leuven,2024-05-11,Clapham,Alba,15,9,515.481,1.000,0,515.060
Elite Invite 2024 Leuven,2024-05-11,Clapham,Jetset Open,15,13,214.179,1.000,0,353.110
Elite Invite 2024 Leuven,2024-05-11,Gentle,BFD LaFotta,13,10,328.142,1.000,0,-53.750
Elite Invite 2024 Leuven,2024-05-11,Gentle,Clapham,15,14,125.000,1.000,0,-82.980
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Alba,15,9,515.481,1.000,0,579.690
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Chevron Action Flash,15,11,381.165,1.000,0,202.210
Elite Invite 2024 Leuven,2024-05-11,Mooncatchers,Jetset Open,13,11,228.840,1.000,0,417.740
Elite Invite 2024 Leuven,2024-05-11,Wall City,Gentle,14,12,220.957,1.000,0,51.820
Elite Invite 2024 Leuven,2024-05-11,Wall City,Jetset Open,15,11,381.165,1.000,0,321.950
Elite Invite 2024 Leuven,2024-05-12,Alba,Jetset Open,15,12,300.492,1.000,0,-161.950
Elite Invite 2024 Leuven,2024-05-12,Clapham,Chevron Action Flash,15,13,214.179,1.000,0,137.580
Elite Invite 2024 Leuven,2024-05-12,Mooncatchers,Gentle,15,13,214.179,1.000,0,147.610
Elite Invite 2024 Leuven,2024-05-12,Wall City,BFD LaFotta,15,14,125.000,1.000,0,-1.930
Mistrzostwa Polski Open/Women 2024,2024-05-26,Panthers Wrocław,Uprising Ultimate,14,11,313.338,1.000,0,-41.310
DFV-Open-Pokal,2024-06-09,7Schwaben,FrankN,15,13,214.179,1.000,0,-37.700
DFV-Open-Pokal,2024-06-09,7Schwaben,Hardfisch,15,13,214.179,1.000,0,226.430
DFV-Open-Pokal,2024-06-09,Bad Skid,7Schwaben,15,11,381.165,1.000,0,141.510
UKU Regionals,2024-06-09,Alba,SMOG,12,10,238.123,1.000,0,-21.240
UKU Regionals,2024-06-09,Bristol,Smash'D,14,9,473.868,1.000,0,289.240
UKU Regionals,2024-06-09,Chevron Action Flash,Alba,15,6,600.000,1.000,0,377.480
UKU Regionals,2024-06-09,Smash'D,Ka-Pow!,15,9,515.481,1.000,0,304.140
Windmill Tournament,2024-06-14,Clapham,Flying Angels Bern,15,7,600.000,1.000,0,641.820
Windmill Tournament,2024-06-14,Grut,OTSO,15,6,600.000,1.000,1,764.180
Windmill Tournament,2024-06-15,Clapham,Grut,11,6,546.695,0.946,0,296.200
Windmill Tournament,2024-06-15,Flying Angels Bern,OTSO,13,9,418.566,1.000,0,418.560
UKU Nationals Div 1 & 2,2024-07-07,Alba,Bristol,15,14,125.000,1.000,0,-107.180
UKU Nationals Div 1 & 2,2024-07-07,Alba,Ka-Pow!,15,10,453.604,1.000,0,486.200
UKU Nationals Div 1 & 2,2024-07-07,Bristol,Ka-Pow!,15,10,453.604,1.000,0,593.380
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Bristol,15,12,300.492,1.000,0,270.300
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Ka-Pow!,15,6,600.000,1.000,1,863.680
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,SMOG,15,14,125.000,1.000,0,356.240
UKU Nationals Div 1 & 2,2024-07-07,Chevron Action Flash,Smash'D,15,5,600.000,1.000,0,559.540
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Bristol,13,12,125.000,1.000,0,-85.940
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Ka-Pow!,15,5,600.000,1.000,0,507.440
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Smash'D,12,11,125.000,1.000,0,203.300
UKU Nationals Div 1 & 2,2024-07-07,Smash'D,Alba,15,13,214.179,1.000,0,-182.060
