Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Disconnection,15,11,381.165,1.000,0,383.310
Elite Invite 2024 Leuven,2024-05-10,Sesquidistus,Tartu Turbulence,15,11,381.165,1.000,0,382.520
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Reading Ultimate,12,11,125.000,1.000,0,223.770
Elite Invite 2024 Leuven,2024-05-11,Deep Space,Sesquidistus,15,10,453.604,1.000,0,0.810
Elite Invite 2024 Leuven,2024-05-11,Disconnection,Tartu Turbulence,15,8,564.809,1.000,0,-0.790
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Disconnection,15,11,381.165,1.000,0,405.160
Elite Invite 2024 Leuven,2024-05-11,Leamington Lemmings,Reading Ultimate,14,9,473.868,1.000,0,244.810
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Manchots,15,10,453.604,1.000,0,87.630
Elite Invite 2024 Leuven,2024-05-11,Nullacht! Ultimate,Tartu Turbulence,14,13,125.000,1.000,0,96.020
Elite Invite 2024 Leuven,2024-05-11,Sesquidistus,Manchots,15,12,300.492,1.000,0,374.130
Elite Invite 2024 Leuven,2024-05-12,Deep Space,Nullacht! Ultimate,15,8,564.809,1.000,0,287.310
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Deep Space,14,11,313.338,1.000,0,21.040
Elite Invite 2024 Leuven,2024-05-12,Leamington Lemmings,Sesquidistus,12,11,125.000,1.000,0,21.850
Elite Invite 2024 Leuven,2024-05-12,Manchots,Disconnection,12,10,238.123,1.000,0,9.180
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Disconnection,15,10,453.604,1.000,0,160.350
Elite Invite 2024 Leuven,2024-05-12,Reading Ultimate,Tartu Turbulence,15,14,125.000,1.000,0,159.560
Elite Invite 2024 Leuven,2024-05-12,Sesquidistus,Nullacht! Ultimate,15,5,600.000,1.000,0,286.500
Elite Invite 2024 Leuven,2024-05-12,Tartu Turbulence,Manchots,15,11,381.165,1.000,0,-8.390
Türkiye Mixed Nationals,2024-05-19,Steamhuck,Fireball Ultimate,7,6,125.000,0.827,0,124.990
Türkiye Mixed Nationals,2024-05-19,Zoom Ultimate,Steamhuck,12,8,441.155,1.000,0,441.130
UKU Regionals,2024-06-08,Heck,Glasgow Ultimate,11,10,125.000,1.000,0,124.990
Windmill Tournament,2024-06-14,Remix,Zoom Ultimate,12,11,125.000,1.000,0,-142.910
Windmill Tournament,2024-06-14,Zoom Ultimate,Cus Padova Rangərs,9,8,125.000,0.946,0,-158.190
