Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
UK Nationals,2023-08-27,SYC,SCRAM,9,7,279.3368557106305,0.9176629354822471,0,232.72000000000003
UK Nationals,2023-08-27,SYC,SCRAM,15,8,564.8086448756737,1.0,0,232.72000000000003
UK Nationals,2023-08-27,Spice,Gravity,9,4,600.0,0.8271701918685112,0,-40.82
UK Nationals,2023-08-27,Spice,Horizon,11,4,600.0,0.9176629354822471,0,533.23
UK Nationals,2023-08-27,Spice,SCRAM,11,6,546.6949863040446,0.9459053029269173,0,294.13
UK Nationals,2023-08-27,Spice,SYC,9,3,600.0,0.8271701918685112,0,61.41
EUCF,2023-09-29,3SB - Women,Jetset LUV,15,12,300.4922431832018,1.0,0,10.099999999999994
EUCF,2023-09-29,Bristol,Heidees Frauen,13,12,125.0,1.0,0,-97.08
EUCF,2023-09-29,East Block,Bristol,15,7,600.0,1.0,0,375.31
EUCF,2023-09-29,East Block,Heidees Frauen,15,11,381.1647521399218,1.0,0,278.23
EUCF,2023-09-29,East Block,Tequila Boom Boom,15,12,300.4922431832018,1.0,0,297.79
EUCF,2023-09-29,Gravity,3SB - Women,15,14,125.0,1.0,0,143.03
EUCF,2023-09-29,Gravity,Jetset LUV,15,5,600.0,1.0,0,153.13
EUCF,2023-09-29,Iceni,Spice,15,5,600.0,1.0,0,377.25
EUCF,2023-09-29,Iceni,box vienna,13,11,228.8403622143806,1.0,0,153.37000000000003
EUCF,2023-09-29,JinX,3SB - Women,15,13,214.17926913507503,1.0,0,537.4100000000001
EUCF,2023-09-29,JinX,Gravity,15,11,381.1647521399218,1.0,0,394.38
EUCF,2023-09-29,JinX,Jetset LUV,15,0,600.0,1.0,0,547.51
EUCF,2023-09-29,Mooncup,Flame,15,5,600.0,1.0,1,703.09
EUCF,2023-09-29,Mooncup,Troubles Warsaw,15,12,300.4922431832018,1.0,0,245.88000000000002
EUCF,2023-09-29,Shout,Iceni,15,12,300.4922431832018,1.0,0,260.0899999999999
EUCF,2023-09-29,Shout,Spice,15,2,600.0,1.0,1,637.3399999999999
EUCF,2023-09-29,Tequila Boom Boom,Bristol,14,9,473.8676990361691,1.0,0,77.52
EUCF,2023-09-29,Tequila Boom Boom,Heidees Frauen,15,12,300.4922431832018,1.0,0,-19.560000000000002
EUCF,2023-09-29,Troubles Warsaw,Flame,15,9,515.4814780292847,1.0,0,457.21000000000004
EUCF,2023-09-29,YAKA,Flame,15,5,600.0,1.0,1,789.28
EUCF,2023-09-29,YAKA,Mooncup,12,11,125.0,1.0,0,86.19
EUCF,2023-09-29,YAKA,Troubles Warsaw,15,10,453.6039151898044,1.0,0,332.07000000000005
EUCF,2023-09-29,box vienna,Shout,14,13,125.0,1.0,0,-413.4599999999999
EUCF,2023-09-29,box vienna,Spice,15,9,515.4814780292847,1.0,0,223.88
EUCF,2023-09-30,3SB - Women,Spice,12,11,125.0,1.0,0,-102.21000000000001
EUCF,2023-09-30,Bristol,3SB - Women,14,12,220.95664314305532,1.0,0,193.11
EUCF,2023-09-30,Bristol,Flame,15,7,600.0,1.0,0,217.92000000000002
EUCF,2023-09-30,Gravity,Heidees Frauen,10,9,125.0,1.0,0,-147.16
EUCF,2023-09-30,Gravity,Tequila Boom Boom,15,10,453.6039151898044,1.0,0,-127.6
EUCF,2023-09-30,Heidees Frauen,Jetset LUV,15,9,515.4814780292847,1.0,0,300.29
EUCF,2023-09-30,Iceni,Bristol,14,9,473.8676990361691,1.0,0,286.35
EUCF,2023-09-30,JinX,Troubles Warsaw,15,12,300.4922431832018,1.0,0,105.01000000000002
EUCF,2023-09-30,JinX,box vienna,15,12,300.4922431832018,1.0,0,211.32000000000002
EUCF,2023-09-30,Mooncup,3SB - Women,15,6,600.0,1.0,1,678.28
EUCF,2023-09-30,Shout,Mooncup,13,10,328.14240231865136,1.0,0,61.269999999999925
EUCF,2023-09-30,Shout,YAKA,14,10,398.70186369942724,1.0,0,-24.920000000000073
EUCF,2023-09-30,Spice,Flame,15,10,453.6039151898044,1.0,0,127.02000000000001
EUCF,2023-09-30,Tequila Boom Boom,Jetset LUV,12,10,238.1225775586291,1.0,0,280.73
EUCF,2023-09-30,Troubles Warsaw,East Block,14,13,125.0,1.0,0,-136.02
EUCF,2023-09-30,Troubles Warsaw,Gravity,15,13,214.17926913507503,1.0,0,289.37
EUCF,2023-09-30,YAKA,Iceni,14,5,600.0,1.0,0,285.01
EUCF,2023-09-30,box vienna,Tequila Boom Boom,15,11,381.1647521399218,1.0,0,55.459999999999994
EUCF,2023-10-01,East Block,box vienna,15,14,125.0,1.0,0,242.33
EUCF,2023-10-01,Flame,Jetset LUV,14,13,125.0,1.0,0,-14.710000000000008
EUCF,2023-10-01,Gravity,Bristol,15,10,453.6039151898044,1.0,0,-50.08
EUCF,2023-10-01,Heidees Frauen,Spice,15,10,453.6039151898044,1.0,0,187.98000000000002
EUCF,2023-10-01,Iceni,box vienna,14,12,220.95664314305532,1.0,0,153.37000000000003
EUCF,2023-10-01,Mooncup,East Block,12,11,125.0,1.0,0,109.86000000000001
EUCF,2023-10-01,Mooncup,Iceni,15,7,600.0,1.0,0,198.82
EUCF,2023-10-01,Shout,JinX,15,7,600.0,1.0,0,202.13999999999993
EUCF,2023-10-01,Tequila Boom Boom,3SB - Women,15,11,381.1647521399218,1.0,0,270.63
EUCF,2023-10-01,YAKA,Troubles Warsaw,11,9,249.2068104043629,1.0,0,332.07000000000005
