Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
UK Nationals,2023-08-27,Gravity,Horizon,13,5,600.000,1.000,1,606.600
UK Nationals,2023-08-27,Gravity,SCRAM,9,7,279.337,0.918,0,352.590
UK Nationals,2023-08-27,Horizon,Chameleons,14,6,600.000,1.000,0,515.320
UK Nationals,2023-08-27,Iceni,Bristol,11,8,365.609,1.000,0,287.150
UK Nationals,2023-08-27,Iceni,Bristol,13,10,328.142,1.000,0,287.150
UK Nationals,2023-08-27,Iceni,Chameleons,13,1,600.000,1.000,1,1465.840
UK Nationals,2023-08-27,Iceni,Flame,10,4,600.000,0.858,0,484.540
UK Nationals,2023-08-27,SCRAM,Chameleons,15,7,600.000,1.000,0,769.330
UK Nationals,2023-08-27,SCRAM,Gravity,15,9,515.481,1.000,0,-352.590
UK Nationals,2023-08-27,SCRAM,Horizon,13,5,600.000,1.000,0,254.010
UK Nationals,2023-08-27,SYC,Gravity,10,6,496.160,0.918,0,-108.690
UK Nationals,2023-08-27,SYC,Horizon,9,6,418.566,0.889,0,497.910
UK Nationals,2023-08-27,SYC,SCRAM,9,7,279.337,0.918,0,243.900
UK Nationals,2023-08-27,SYC,SCRAM,15,8,564.809,1.000,0,243.900
UK Nationals,2023-08-27,Spice,Gravity,9,4,600.000,0.827,0,-41.200
UK Nationals,2023-08-27,Spice,Horizon,11,4,600.000,0.918,0,565.400
UK Nationals,2023-08-27,Spice,SCRAM,11,6,546.695,0.946,0,311.390
UK Nationals,2023-08-27,Spice,SYC,9,3,600.000,0.827,0,67.490
EUCF,2023-09-29,3SB - Women,Jetset LUV,15,12,300.492,1.000,0,8.380
EUCF,2023-09-29,Bristol,Heidees Frauen,13,12,125.000,1.000,0,-95.540
EUCF,2023-09-29,East Block,Bristol,15,7,600.000,1.000,0,374.810
EUCF,2023-09-29,East Block,Heidees Frauen,15,11,381.165,1.000,0,279.270
EUCF,2023-09-29,East Block,Tequila Boom Boom,15,12,300.492,1.000,0,298.280
EUCF,2023-09-29,Gravity,3SB - Women,15,14,125.000,1.000,0,137.440
EUCF,2023-09-29,Gravity,Jetset LUV,15,5,600.000,1.000,0,145.820
EUCF,2023-09-29,Iceni,Spice,15,5,600.000,1.000,0,385.120
EUCF,2023-09-29,Iceni,box vienna,13,11,228.840,1.000,0,154.910
EUCF,2023-09-29,JinX,3SB - Women,15,13,214.179,1.000,0,537.620
EUCF,2023-09-29,JinX,Gravity,15,11,381.165,1.000,0,400.180
EUCF,2023-09-29,JinX,Jetset LUV,15,0,600.000,1.000,0,546.000
EUCF,2023-09-29,Mooncup,Flame,15,5,600.000,1.000,1,682.110
EUCF,2023-09-29,Mooncup,Troubles Warsaw,15,12,300.492,1.000,0,244.770
EUCF,2023-09-29,Shout,Iceni,15,12,300.492,1.000,0,258.760
EUCF,2023-09-29,Shout,Spice,15,2,600.000,1.000,1,643.880
EUCF,2023-09-29,Tequila Boom Boom,Bristol,14,9,473.868,1.000,0,76.530
EUCF,2023-09-29,Tequila Boom Boom,Heidees Frauen,15,12,300.492,1.000,0,-19.010
EUCF,2023-09-29,Troubles Warsaw,Flame,15,9,515.481,1.000,0,437.340
