Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
Spring Tour 2024 Brno,2024-04-21,Uprising Ultimate,Atrofované Ruce,15,6,600.000,1.000,1,719.970
Spring Tour 2024 Brno,2024-04-21,Uprising Ultimate,thebigEZ,14,13,125.000,1.000,0,157.870
Spring Tour 2024 Grenoble,2024-04-21,AUT Beefree,Révolution'Air,10,9,125.000,1.000,0,150.210
Spring Tour 2024 Grenoble,2024-04-21,Aarhus,ZU PlatZHirsch,13,8,496.160,1.000,0,119.960
Spring Tour 2024 Grenoble,2024-04-21,Flying Angels Bern,AUT Beefree,13,9,418.566,1.000,0,458.440
Spring Tour 2024 Grenoble,2024-04-21,Flying Angels Bern,Solebang,13,8,496.160,1.000,0,105.670
Spring Tour 2024 Grenoble,2024-04-21,Freespeed,ZU PlatZHirsch,15,6,600.000,1.000,0,301.080
Spring Tour 2024 Grenoble,2024-04-21,Freezzz Beezzz,AUT Beefree,12,8,441.155,1.000,0,468.230
Spring Tour 2024 Grenoble,2024-04-21,Freezzz Beezzz,Aarhus,12,6,579.311,0.973,0,479.440
Spring Tour 2024 Grenoble,2024-04-21,Grut,Freezzz Beezzz,15,8,564.809,1.000,0,312.110
Spring Tour 2024 Grenoble,2024-04-21,Grut,Iznogood,9,7,279.337,0.918,0,133.170
Spring Tour 2024 Grenoble,2024-04-21,Heidees,Monkey,13,12,125.000,1.000,0,96.570
Spring Tour 2024 Grenoble,2024-04-21,Heidees,ZU PlatZHirsch,15,5,600.000,1.000,0,776.440
Spring Tour 2024 Grenoble,2024-04-21,Iznogood,Smash'D,14,6,600.000,1.000,0,364.010
Spring Tour 2024 Grenoble,2024-04-21,Monkey,Quijotes,12,10,238.123,1.000,0,-152.960
Spring Tour 2024 Grenoble,2024-04-21,Quijotes,Grut,11,8,365.609,1.000,0,-78.680
Spring Tour 2024 Grenoble,2024-04-21,Quijotes,Smash'D,14,5,600.000,1.000,0,418.500
Spring Tour 2024 Grenoble,2024-04-21,Révolution'Air,Freespeed,7,5,328.142,0.795,0,-320.120
Spring Tour 2024 Grenoble,2024-04-21,SMOG,Solebang,14,9,473.868,1.000,0,225.150
Spring Tour 2024 Grenoble,2024-04-21,Smash'D,UFO,13,12,125.000,1.000,0,-140.810
Spring Tour 2024 Grenoble,2024-04-21,Solebang,Aarhus,15,5,600.000,1.000,0,363.980
Spring Tour 2024 Grenoble,2024-04-21,Tchac,Freespeed,15,7,600.000,1.000,0,888.630
Spring Tour 2024 Grenoble,2024-04-21,Tchac,Monkey,15,5,600.000,1.000,0,509.840
Spring Tour 2024 Grenoble,2024-04-21,Tchac,XVI,13,7,557.532,1.000,0,188.490
Spring Tour 2024 Grenoble,2024-04-21,UFO,Flying Angels Bern,15,11,381.165,1.000,0,-34.470
Spring Tour 2024 Grenoble,2024-04-21,UFO,SMOG,15,13,214.179,1.000,0,-153.950
Spring Tour 2024 Grenoble,2024-04-21,XVI,Heidees,13,10,328.142,1.000,0,224.780
Spring Tour 2024 Grenoble,2024-04-21,XVI,Iznogood,12,10,238.123,1.000,0,222.880
Spring Tour 2024 Padova,2024-04-21,BFD LaFotta,Panthers Bern Ultimate,14,10,398.702,1.000,0,523.500
Spring Tour 2024 Padova,2024-04-21,BFD LaFotta,Ranelagh,15,9,515.481,1.000,0,38.710
Spring Tour 2024 Padova,2024-04-21,Bad Skid,DiscoBolo,15,7,600.000,1.000,0,324.400
Spring Tour 2024 Padova,2024-04-21,Bad Skid,Panthers Bern Ultimate,15,10,453.604,1.000,0,222.770
Spring Tour 2024 Padova,2024-04-21,Catchup Graz,DiscoBolo,15,12,300.492,1.000,0,204.260
Spring Tour 2024 Padova,2024-04-21,Cotarica Grandes,Panthers Bern Ultimate,15,11,381.165,1.000,0,473.820
Spring Tour 2024 Padova,2024-04-21,Cotarica Grandes,Ranelagh,15,12,300.492,1.000,0,-10.970
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,BFD LaFotta,13,12,125.000,1.000,0,131.670
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,Bad Skid,15,13,214.179,1.000,0,432.400
Spring Tour 2024 Padova,2024-04-21,Mooncatchers,Cotarica Grandes,15,8,564.809,1.000,0,181.350
Spring Tour 2024 Padova,2024-04-21,One Tribe,Catchup Graz,15,7,600.000,1.000,0,367.770
Spring Tour 2024 Padova,2024-04-21,One Tribe,Catchup Graz,15,9,515.481,1.000,0,367.770
Spring Tour 2024 Padova,2024-04-21,One Tribe,REDBULLS,15,11,381.165,1.000,0,570.040
Spring Tour 2024 Padova,2024-04-21,REDBULLS,DiscoBolo,13,12,125.000,1.000,0,1.990
Spring Tour 2024 Padova,2024-04-21,Ranelagh,REDBULLS,15,6,600.000,1.000,0,584.430
