Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Windmill,2023-06-17,GRUT,Italy Mixed @ Windmill,15,10,453.6039151898044,1.0,0,-19.979999999999905,5,1,0,1.5299999999999994,5,1,0,-0.726181875185457
Windmill,2023-06-17,Germany Mixed @ Windmill,Austria Mixed @ Windmill,15,5,600.0,1.0,0,511.54999999999995,10,1,0,10.29,10,1,0,6.739824651424339
Windmill,2023-06-17,Germany Mixed @ Windmill,France Mixed @ Windmill,14,10,398.70186369942724,1.0,0,147.98000000000002,4,1,0,5.809999999999999,4,1,0,2.535916786171555
Windmill,2023-06-17,Germany Mixed @ Windmill,Great Britain Mixed @ Windmill,15,12,300.4922431832018,1.0,0,-2.7000000000000455,3,1,0,4.919999999999998,3,1,0,1.3032061135931379
Windmill,2023-06-17,Great Britain Mixed @ Windmill,Ellipsis @ Windmill,14,8,536.0348119187572,1.0,0,322.13,6,1,0,-0.02999999999999936,6,1,0,4.642603818189578
Windmill,2023-06-17,Great Britain Mixed @ Windmill,GRUT,14,10,398.70186369942724,1.0,0,260.29999999999995,4,1,0,3.0600000000000005,4,1,0,4.610707434682876
Windmill,2023-06-17,Great Britain Mixed @ Windmill,Germany Mixed @ Windmill,14,11,313.3379659704299,1.0,0,2.7000000000000455,3,1,0,-4.919999999999998,3,1,0,-1.303206113593136
Windmill,2023-06-17,HORANGI,Disckatus Ultimate Madrid @ Windmill,15,8,564.8086448756737,1.0,0,115.94,7,1,0,-1.95,7,1,0,2.936836262312436
Windmill,2023-06-17,Ireland Mixed @ Windmill,Austria Mixed @ Windmill,15,7,600.0,1.0,0,346.86,8,1,0,2.4299999999999997,8,1,0,3.483516656278475
Windmill,2023-06-17,Ireland Mixed @ Windmill,France Mixed @ Windmill,11,7,466.8933257329327,0.9733285267845752,0,-16.709999999999923,4,1,0,-2.0500000000000007,4,1,0,-1.1467579864326627
Windmill,2023-06-17,Italy Mixed @ Windmill,Chang Chi and the Legend of 20ish Rings @ Windmill,12,10,238.1225775586291,1.0,0,117.32999999999993,2,1,0,-0.5,2,1,0,0.9863247707353207
Windmill,2023-06-17,Italy Mixed @ Windmill,DISConnection,15,6,600.0,1.0,0,311.72999999999996,9,1,0,3.8900000000000006,9,1,0,4.528379649413711
Windmill,2023-06-17,Italy Mixed @ Windmill,France Mixed @ Windmill,12,10,238.1225775586291,1.0,0,-89.63999999999999,2,1,0,-3.6999999999999993,2,1,0,-2.7524672665264145
Windmill,2023-06-17,Kingdom of Raptors @ Windmill,LoL Mixed Ultimate Team,15,9,515.4814780292847,1.0,0,190.41,6,1,0,3.9800000000000004,6,1,0,2.870421918235415
Windmill,2023-06-17,Kingdom of Raptors @ Windmill,Norway Mixed @ Windmill,13,11,228.8403622143806,1.0,0,92.81999999999996,2,1,0,1.8900000000000006,2,1,0,1.4630834871668803
Windmill,2023-06-17,Lithuania Mixed @ Windmill,Smog,13,11,228.8403622143806,1.0,0,217.91000000000003,2,1,0,1.6899999999999997,2,1,0,3.7125293521364497
Windmill,2023-06-17,LoL Mixed Ultimate Team,DTU,12,4,600.0,0.9459053029269173,0,34.44999999999999,8,1,0,-1.6900000000000004,8,1,0,0.3112053368327228
Windmill,2023-06-17,NOISE Ultimate @ Windmill,Belgium Mixed @ Windmill,13,11,228.8403622143806,1.0,0,190.33999999999997,2,1,0,3.7700000000000005,2,1,0,2.5883412433763127
Windmill,2023-06-17,NOISE Ultimate @ Windmill,FRuBB,15,6,600.0,1.0,0,228.95,9,1,0,5.82,9,1,0,3.443045608131385
Windmill,2023-06-17,NOISE Ultimate @ Windmill,HORANGI,14,11,313.3379659704299,1.0,0,380.90999999999997,3,1,0,7.88,3,1,0,4.353210968995324
Windmill,2023-06-17,NOISE Ultimate @ Windmill,Smog,15,11,381.1647521399218,1.0,0,253.57999999999998,4,1,0,7.07,4,1,0,3.0024111408515317
Windmill,2023-06-17,Norway Mixed @ Windmill,DTU,14,12,220.95664314305532,1.0,0,132.04000000000002,2,1,0,0.39999999999999947,2,1,0,1.7418565478784274
Windmill,2023-06-17,Norway Mixed @ Windmill,LoL Mixed Ultimate Team,15,10,453.6039151898044,1.0,0,97.59000000000003,5,1,0,2.09,5,1,0,1.4341062921360006
Windmill,2023-06-17,Norway Mixed @ Windmill,Rainbow Brigade @ Windmill,12,11,125.0,1.0,0,-3.25,1,1,0,-2.0500000000000003,1,1,0,-0.42438671035787756
Windmill,2023-06-17,PUC,Disckatus Ultimate Madrid @ Windmill,13,11,228.8403622143806,1.0,0,104.97,2,1,0,-0.8999999999999999,2,1,0,2.1047707614550575
Windmill,2023-06-17,PUC,FRuBB,15,10,453.6039151898044,1.0,0,-162.92999999999998,5,1,0,-1.0099999999999998,5,1,0,-1.8239302060231442
Windmill,2023-06-17,PUC,Pampered cats @ Windmill,11,10,125.0,1.0,0,-78.55,1,1,0,2.4400000000000004,1,1,0,-0.16649316218199317
Windmill,2023-06-17,Pampered cats @ Windmill,Force Elektro MXD,12,8,441.15462425988915,1.0,0,95.96000000000001,4,1,0,0.9399999999999997,4,1,0,1.8985137772713259
Windmill,2023-06-17,Poland Mixed @ Windmill,Deep Space,13,6,600.0,1.0,0,78.80999999999995,7,1,0,-4.55,7,1,0,1.91253381150689
Windmill,2023-06-17,Poland Mixed @ Windmill,Lithuania Mixed @ Windmill,13,10,328.14240231865136,1.0,0,191.73999999999995,3,1,0,0.31000000000000005,3,1,0,2.438179998276766
Windmill,2023-06-17,Rainbow Brigade @ Windmill,DTU,12,10,238.1225775586291,1.0,0,135.29000000000002,2,1,0,2.4499999999999997,2,1,0,2.1591495329878505
Windmill,2023-06-17,Rainbow Brigade @ Windmill,Fusion Falcons Ultimate Club,11,9,249.2068104043629,1.0,0,-66.07,2,1,0,-0.0900000000000003,2,1,0,-0.1454954368067387
Windmill,2023-06-17,Rainbow Brigade @ Windmill,LoL Mixed Ultimate Team,11,9,249.2068104043629,1.0,0,100.84000000000003,2,1,0,4.140000000000001,2,1,0,1.8534794176780558
Windmill,2023-06-17,Smog,Frizstyle FBF,10,10,0.0,1.0,0,-80.21,0,1,0,-0.3599999999999999,0,1,0,-1.232465261772738
Windmill,2023-06-17,Steamhuck,DTU,15,7,600.0,1.0,0,294.29999999999995,8,1,0,2.86,8,1,0,3.927839968725042
Windmill,2023-06-17,Steamhuck,Fusion Falcons Ultimate Club,10,8,262.66557693448596,0.9733285267845752,0,92.93999999999997,2,1,0,0.31999999999999984,2,1,0,1.6944863740348381
Windmill,2023-06-17,Steamhuck,Kingdom of Raptors @ Windmill,12,10,238.1225775586291,1.0,0,69.44,2,1,0,0.5699999999999998,2,1,0,0.8032309305102636
Windmill,2023-06-17,Swedish Royals @ Windmill,Estonia Mixed @ Windmill,13,11,228.8403622143806,1.0,0,35.93000000000001,2,1,0,-0.5300000000000002,2,1,0,0.8099614124741841
Windmill,2023-06-17,Swedish Royals @ Windmill,Lithuania Mixed @ Windmill,14,13,125.0,1.0,0,137.18,1,1,0,1.3000000000000003,1,1,0,2.176039315314796
Windmill,2023-06-17,Swedish Royals @ Windmill,Poland Mixed @ Windmill,15,8,564.8086448756737,1.0,0,-54.559999999999945,7,1,0,0.9900000000000002,7,1,0,-0.268471326979844
Windmill,2023-06-17,Switzerland Mixed @ Windmill,Finland Mixed @ Windmill,9,8,125.0,0.9459053029269173,0,-219.64000000000001,1,1,0,-4.28,1,1,0,-1.0729146127697486
Windmill,2023-06-17,Too Many Cooks,Disckatus Ultimate Madrid @ Windmill,13,12,125.0,1.0,0,157.76,1,1,0,-1.6099999999999999,1,1,0,2.008367997442118
Windmill,2023-06-17,Too Many Cooks,Pampered cats @ Windmill,13,10,328.14240231865136,1.0,0,-25.759999999999998,3,1,0,1.73,3,1,0,-0.26472251156467586
Windmill,2023-06-18,Chang Chi and the Legend of 20ish Rings @ Windmill,Swedish Royals @ Windmill,14,12,220.95664314305532,1.0,0,55.24000000000001,2,1,0,4.470000000000001,2,1,0,0.4948203932363029
Windmill,2023-06-18,Czech Republic Mixed @ Windmill,EuroTrash @ Windmill,15,8,564.8086448756737,1.0,0,166.94,7,1,0,-0.6799999999999997,7,1,0,1.6411540235817448
Windmill,2023-06-18,DISConnection,Frizstyle FBF,15,12,300.4922431832018,1.0,0,135.72,3,1,0,2.71,3,1,0,1.5506900802810009
Windmill,2023-06-18,Deep Space,NOISE Ultimate @ Windmill,14,12,220.95664314305532,1.0,0,77.26000000000005,2,1,0,-0.5200000000000005,2,1,0,1.2816175825370877
Windmill,2023-06-18,Denmark Mixed @ Windmill,PUC,11,7,466.8933257329327,0.9733285267845752,0,242.14,4,1,0,1.2599999999999998,4,1,0,3.0951638841591453
Windmill,2023-06-18,FRuBB,Kingdom of Raptors @ Windmill,15,13,214.17926913507503,1.0,0,380.1,2,1,0,6.14,2,1,0,5.445170762050445
Windmill,2023-06-18,Farmer Brown's Greenhouse (FBG) @ Windmill,Lithuania Mixed @ Windmill,14,12,220.95664314305532,1.0,0,136.47999999999996,2,1,0,4.0,2,1,0,0.7867772811620615
Windmill,2023-06-18,Finland Mixed @ Windmill,Belgium Mixed @ Windmill,12,8,441.15462425988915,1.0,0,211.17000000000002,4,1,0,0.8100000000000005,4,1,0,1.543269852007711
Windmill,2023-06-18,Force Elektro MXD,LoL Mixed Ultimate Team,14,6,600.0,1.0,0,390.17,8,1,0,5.73,8,1,0,4.855168586601934
Windmill,2023-06-18,France Mixed @ Windmill,Austria Mixed @ Windmill,14,8,536.0348119187572,1.0,0,363.56999999999994,6,1,0,4.48,6,1,0,4.54950077293865
Windmill,2023-06-18,Fusion Falcons Ultimate Club,DTU,13,8,496.1596377856195,1.0,0,201.36,5,1,0,2.54,5,1,0,2.301431696494582
Windmill,2023-06-18,GRUT,Germany Mixed @ Windmill,12,11,125.0,1.0,0,-257.5999999999999,1,1,0,-7.979999999999999,1,1,0,-5.760088412985121
Windmill,2023-06-18,Great Britain Mixed @ Windmill,Italy Mixed @ Windmill,14,12,220.95664314305532,1.0,0,240.32000000000005,2,1,0,4.59,2,1,0,3.943204155703061
Windmill,2023-06-18,Ireland Mixed @ Windmill,Ellipsis @ Windmill,12,10,238.1225775586291,1.0,0,154.74,2,1,0,-2.9700000000000006,2,1,0,2.37680297974903
Windmill,2023-06-18,New Age Mix,HORANGI,13,9,418.5661446562001,1.0,0,105.78999999999999,4,1,0,3.95,4,1,0,1.4274177046488319
Windmill,2023-06-18,Pampered cats @ Windmill,Disckatus Ultimate Madrid @ Windmill,12,11,125.0,1.0,0,183.52,1,1,0,-3.34,1,1,0,2.267732007234173
Windmill,2023-06-18,Poland Mixed @ Windmill,Estonia Mixed @ Windmill,14,10,398.70186369942724,1.0,0,90.48999999999995,4,1,0,-1.5200000000000005,4,1,0,1.077391493653895
Windmill,2023-06-18,Steamhuck,Norway Mixed @ Windmill,11,8,365.60925011032475,1.0,0,162.25999999999996,3,1,0,2.4600000000000004,3,1,0,2.2545387721804566
Windmill,2023-06-18,Switzerland Mixed @ Windmill,Smog,10,9,125.0,1.0,0,54.769999999999996,1,1,0,-0.17000000000000004,1,1,0,0.9019107429372202
Windmill,2023-06-18,Too Many Cooks,Rainbow Brigade @ Windmill,14,9,473.8676990361691,1.0,0,359.53,5,1,0,4.26,5,1,0,4.658195805897478
EUCR Brno,2023-08-27,AKS ZŁY ULTIMATE,Catchup Mixed,15,9,515.4814780292847,1.0,0,282.95,6,1,0,0.7,6,1,0,3.309189596790713
EUCR Brno,2023-08-27,AKS ZŁY ULTIMATE,Left Overs,12,11,125.0,1.0,0,-175.69,1,1,0,-0.75,1,1,0,-1.6278143168244092
EUCR Brno,2023-08-27,AKS ZŁY ULTIMATE,Mosquitos,15,13,214.17926913507503,1.0,0,49.37,2,1,0,0.19999999999999996,2,1,0,0.41839144560480435
EUCR Brno,2023-08-27,Catchup Mixed,OUT,15,5,600.0,1.0,0,87.19,10,1,0,5.86,10,1,0,2.3585201340782156
EUCR Brno,2023-08-27,Catchup Mixed,Rubber Duckies,15,7,600.0,1.0,0,539.29,8,1,0,8.66,8,1,0,7.192098105315903
EUCR Brno,2023-08-27,Catchup Mixed,ZomBees,14,12,220.95664314305532,1.0,0,253.26,2,1,0,5.81,2,1,0,3.717457324648457
EUCR Brno,2023-08-27,KS FLOW WROCŁAW,AKS ZŁY ULTIMATE,13,9,418.5661446562001,1.0,0,-36.59,4,1,0,-1.3699999999999999,4,1,0,-0.39365958546729907
EUCR Brno,2023-08-27,KS FLOW WROCŁAW,Mosquitos,13,10,328.14240231865136,1.0,0,12.779999999999994,3,1,0,-1.17,3,1,0,0.02474997753939867
EUCR Brno,2023-08-27,KS FLOW WROCŁAW,Savage Ultimate,14,13,125.0,1.0,0,25.959999999999994,1,1,0,1.03,1,1,0,0.5936896989592189
EUCR Brno,2023-08-27,Left Overs,AKS ZŁY ULTIMATE,13,9,418.5661446562001,1.0,0,175.69,4,1,0,0.75,4,1,0,1.6278143168244092
EUCR Brno,2023-08-27,Left Overs,KS FLOW WROCŁAW,12,11,125.0,1.0,0,212.28,1,1,0,2.12,1,1,0,2.015733052369903
EUCR Brno,2023-08-27,Left Overs,Mosquitos,15,8,564.8086448756737,1.0,0,225.06,7,1,0,0.95,7,1,0,2.0400306930172647
EUCR Brno,2023-08-27,Left Overs,OUT,15,6,600.0,1.0,0,545.8299999999999,9,1,0,7.3100000000000005,9,1,0,6.834658521526851
EUCR Brno,2023-08-27,Mosquitos,Rubber Duckies,15,6,600.0,1.0,1,772.87,9,1,0,9.16,9,1,0,9.241551108473171
EUCR Brno,2023-08-27,Mosquitos,ZomBees,15,6,600.0,1.0,0,486.84,9,1,0,6.31,9,1,0,6.322318769263791
EUCR Brno,2023-08-27,OUT,Catchup Mixed,14,12,220.95664314305532,1.0,0,-87.19,2,1,0,-5.86,2,1,0,-2.3585201340782156
EUCR Brno,2023-08-27,OUT,Rubber Duckies,13,9,418.5661446562001,1.0,0,452.1,4,1,0,2.8,4,1,0,5.22769275668842
EUCR Brno,2023-08-27,OUT,ZomBees,14,8,536.0348119187572,1.0,0,166.07,6,1,0,-0.05000000000000071,6,1,0,1.414038813703396
EUCR Brno,2023-08-27,Savage Ultimate,Catchup Mixed,14,12,220.95664314305532,1.0,0,220.39999999999998,2,1,0,-1.7,2,1,0,2.3570571951954378
EUCR Brno,2023-08-27,Savage Ultimate,OUT,10,7,389.6652919127421,0.9459053029269173,0,307.59,3,1,0,4.16,3,1,0,4.601876878603811
EUCR Brno,2023-08-27,Savage Ultimate,Rubber Duckies,13,9,418.5661446562001,1.0,0,759.69,4,1,0,6.96,4,1,0,8.880101365963018
EUCR Brno,2023-08-27,Savage Ultimate,ZomBees,15,6,600.0,1.0,0,473.65999999999997,9,1,0,4.109999999999999,9,1,0,5.846819626419865
EUCR Brno,2023-08-27,ZomBees,Rubber Duckies,14,6,600.0,1.0,0,286.03000000000003,8,1,0,2.8500000000000005,8,1,0,3.943204155703061
EUCR Malmo,2023-08-27,Bremen Ultimate,DTU,15,12,300.4922431832018,1.0,0,549.24,3,1,0,10.29,3,1,0,7.631341112654805
EUCR Malmo,2023-08-27,Bremen Ultimate,Tartu Turbulence,14,11,313.3379659704299,1.0,0,-161.58999999999997,3,1,0,2.2800000000000002,3,1,0,-1.971527999815562
EUCR Malmo,2023-08-27,DTU,Gentle Mixed,12,9,345.3654772346762,1.0,0,-281.98,3,1,0,-4.17,3,1,0,-4.672422246629377
EUCR Malmo,2023-08-27,DTU,Owls UC,12,9,345.3654772346762,1.0,0,83.28000000000003,3,1,0,2.5199999999999996,3,1,0,-0.12674698333053414
EUCR Malmo,2023-08-27,GRUT,Bremen Ultimate,14,9,473.8676990361691,1.0,0,538.7700000000001,5,1,0,5.38,5,1,0,7.094092498445491
EUCR Malmo,2023-08-27,GRUT,Nullacht! Ultimate,15,11,381.1647521399218,1.0,0,421.7900000000001,4,1,0,1.2400000000000002,4,1,0,5.865889932079007
EUCR Malmo,2023-08-27,GRUT,Nullacht! Ultimate,15,10,453.6039151898044,1.0,0,421.7900000000001,5,1,0,1.2400000000000002,5,1,0,5.865889932079007
EUCR Malmo,2023-08-27,GRUT,Owls UC,15,6,600.0,1.0,1,1171.29,9,1,0,18.189999999999998,9,1,0,11.821800025860384
EUCR Malmo,2023-08-27,GRUT,Tartu Turbulence,15,12,300.4922431832018,1.0,0,377.18000000000006,3,1,0,7.66,3,1,0,5.462093109943364
EUCR Malmo,2023-08-27,GRUT,Tartu Turbulence,15,11,381.1647521399218,1.0,0,377.18000000000006,4,1,0,7.66,4,1,0,5.462093109943364
EUCR Malmo,2023-08-27,Gentle Mixed,DTU,14,7,582.8868714046324,1.0,0,281.98,7,1,0,4.17,7,1,0,4.672422246629377
EUCR Malmo,2023-08-27,Gentle Mixed,Malmö Ultimate Club,10,9,125.0,1.0,0,-126.56,1,1,0,-0.8699999999999999,1,1,0,-1.230975376006965
EUCR Malmo,2023-08-27,Gentle Mixed,Owls UC,15,6,600.0,1.0,0,365.26,9,1,0,6.6899999999999995,9,1,0,4.557671366781939
EUCR Malmo,2023-08-27,Gentle Mixed,Owls UC,12,10,238.1225775586291,1.0,0,365.26,2,1,0,6.6899999999999995,2,1,0,4.557671366781939
EUCR Malmo,2023-08-27,Malmö Ultimate Club,DTU,14,8,536.0348119187572,1.0,0,408.53999999999996,6,1,0,5.04,6,1,0,5.756251543456578
EUCR Malmo,2023-08-27,Malmö Ultimate Club,DTU,13,9,418.5661446562001,1.0,0,408.53999999999996,4,1,0,5.04,4,1,0,5.756251543456578
EUCR Malmo,2023-08-27,Malmö Ultimate Club,Owls UC,13,8,496.1596377856195,1.0,0,491.82000000000005,5,1,0,7.56,5,1,0,5.647818238763087
EUCR Malmo,2023-08-27,Malmö Ultimate Club,Owls UC,13,5,600.0,1.0,0,491.82000000000005,8,1,0,7.56,8,1,0,5.647818238763087
EUCR Malmo,2023-08-27,Nullacht! Ultimate,Bremen Ultimate,13,12,125.0,1.0,0,116.98,1,1,0,4.14,1,1,0,1.5068997650978204
EUCR Malmo,2023-08-27,Nullacht! Ultimate,Bremen Ultimate,13,11,228.8403622143806,1.0,0,116.98,2,1,0,4.14,2,1,0,1.5068997650978204
EUCR Malmo,2023-08-27,Nullacht! Ultimate,Gentle Mixed,15,9,515.4814780292847,1.0,0,384.24,6,1,0,10.26,6,1,0,4.907473402633734
EUCR Malmo,2023-08-27,Tartu Turbulence,Bremen Ultimate,15,11,381.1647521399218,1.0,0,161.58999999999997,4,1,0,-2.2800000000000002,4,1,0,1.9715279998155637
EUCR Malmo,2023-08-27,Tartu Turbulence,Malmö Ultimate Club,8,6,300.4922431832018,0.8583950752789521,0,302.28999999999996,2,1,0,2.9699999999999998,2,1,0,4.215449388027547
EUCR Malmo,2023-08-27,Tartu Turbulence,Nullacht! Ultimate,13,11,228.8403622143806,1.0,0,44.609999999999985,2,1,0,-6.42,2,1,0,0.470845265304602
EUCR Strasbourg,2023-08-27,AUT BeeFire,CUS Bergamo Ultimate,14,9,473.8676990361691,1.0,0,281.5799999999999,5,1,0,4.06,5,1,0,3.431675766086286
EUCR Strasbourg,2023-08-27,AUT BeeFire,DiscoBolo,12,9,345.3654772346762,1.0,0,38.329999999999984,3,1,0,-1.8800000000000001,3,1,0,0.3426903599601072
EUCR Strasbourg,2023-08-27,DiscoBolo,CUS Bergamo Ultimate,15,9,515.4814780292847,1.0,0,243.24999999999994,6,1,0,5.9399999999999995,6,1,0,3.10521536216347
EUCR Strasbourg,2023-08-27,FlyHigh,AUT BeeFire,14,13,125.0,1.0,0,-74.75999999999999,1,1,0,-0.9199999999999999,1,1,0,-1.3850434561317364
EUCR Strasbourg,2023-08-27,FlyHigh,CUS Bergamo Ultimate,15,11,381.1647521399218,1.0,0,206.81999999999994,4,1,0,3.1399999999999997,4,1,0,2.090799473719443
EUCR Strasbourg,2023-08-27,FlyHigh,DiscoBolo,12,11,125.0,1.0,0,-36.43000000000001,1,1,0,-2.8,1,1,0,-1.0445566047662567
EUCR Strasbourg,2023-08-27,FucZH,AUT BeeFire,15,10,453.6039151898044,1.0,0,159.68,5,1,0,2.06,5,1,0,1.8579105455659999
EUCR Strasbourg,2023-08-27,FucZH,CUS Bergamo Ultimate,13,12,125.0,1.0,0,441.25999999999993,1,1,0,6.119999999999999,1,1,0,5.143827465227684
EUCR Strasbourg,2023-08-27,FucZH,FlyHigh,13,11,228.8403622143806,1.0,0,234.44,2,1,0,2.98,2,1,0,3.2062842722164007
EUCR Strasbourg,2023-08-27,Manchots,AUT BeeFire,14,9,473.8676990361691,1.0,0,494.59000000000003,5,1,0,6.0,5,1,0,6.128006717204055
EUCR Strasbourg,2023-08-27,Manchots,CUS Bergamo Ultimate,15,10,453.6039151898044,1.0,0,776.17,5,1,0,10.059999999999999,5,1,0,8.742569595178526
EUCR Strasbourg,2023-08-27,Manchots,FucZH,15,11,381.1647521399218,1.0,0,334.91,4,1,0,3.94,4,1,0,4.4976847848486585
EUCR Strasbourg,2023-08-27,Manchots,FucZH,14,9,473.8676990361691,1.0,0,334.91,5,1,0,3.94,5,1,0,4.4976847848486585
EUCR Strasbourg,2023-08-27,Manchots,Sesquidistus,12,11,125.0,1.0,0,-79.05000000000001,1,1,0,-2.25,1,1,0,-1.7263170433543902
EUCR Strasbourg,2023-08-27,Monkey Grenoble,DiscoBolo,15,8,564.8086448756737,1.0,0,664.52,7,1,0,9.09,7,1,0,7.8753537515019225
EUCR Strasbourg,2023-08-27,Monkey Grenoble,FlyHigh,15,8,564.8086448756737,1.0,0,700.95,7,1,0,11.89,7,1,0,8.605291240896058
EUCR Strasbourg,2023-08-27,Monkey Grenoble,FucZH,15,10,453.6039151898044,1.0,0,466.51,5,1,0,8.91,5,1,0,6.1536030741481405
EUCR Strasbourg,2023-08-27,Monkey Grenoble,Sesquidistus,13,11,228.8403622143806,1.0,0,52.549999999999955,2,1,0,2.7199999999999998,2,1,0,0.1642434356529563
EUCR Strasbourg,2023-08-27,Monkey Grenoble,Sesquidistus,13,12,125.0,1.0,0,52.549999999999955,1,1,0,2.7199999999999998,1,1,0,0.1642434356529563
EUCR Strasbourg,2023-08-27,Sesquidistus,AUT BeeFire,13,6,600.0,1.0,0,573.6400000000001,7,1,0,8.25,7,1,0,7.501618259832799
EUCR Strasbourg,2023-08-27,Sesquidistus,DiscoBolo,15,9,515.4814780292847,1.0,0,611.97,6,1,0,6.37,6,1,0,7.755696094625147
EUCR Strasbourg,2023-08-27,Sesquidistus,FlyHigh,15,11,381.1647521399218,1.0,0,648.4000000000001,4,1,0,9.17,4,1,0,8.494406366363645
EUCR Strasbourg,2023-08-27,Sesquidistus,Manchots,14,13,125.0,1.0,0,79.05000000000001,1,1,0,2.25,1,1,0,1.726317043354392
UK Nationals,2023-08-27,BN1,Flyght Mixed,15,10,453.6039151898044,1.0,0,432.89,5,1,0,1.42,5,1,0,4.9489539853465345
UK Nationals,2023-08-27,BN1,Thundering Herd,10,9,125.0,1.0,0,54.660000000000025,1,1,0,6.690000000000001,1,1,0,2.1084467980922597
UK Nationals,2023-08-27,Deep Space,BN1,15,5,600.0,1.0,1,872.62,10,1,0,10.0,10,1,0,10.779043016564362
UK Nationals,2023-08-27,Deep Space,Flyght Mixed,15,2,600.0,1.0,1,1305.51,13,1,0,11.42,13,1,0,12.713716716049806
UK Nationals,2023-08-27,Deep Space,Glasgow Mixed,15,5,600.0,1.0,0,510.36,10,1,0,7.59,10,1,0,6.124882272597624
UK Nationals,2023-08-27,Deep Space,Leamington Lemmings,12,7,520.5112660164395,1.0,0,189.90000000000003,5,1,0,0.7299999999999995,5,1,0,0.8241691303378111
UK Nationals,2023-08-27,Deep Space,Reading,12,8,441.15462425988915,1.0,0,41.97000000000003,4,1,0,3.09,4,1,0,-0.007499999374999788
UK Nationals,2023-08-27,Flyght Mixed,Zoo,13,5,600.0,1.0,0,147.93000000000006,8,1,0,4.67,8,1,0,3.383307646499496
UK Nationals,2023-08-27,Glasgow Mixed,BN1,14,8,536.0348119187572,1.0,0,362.26,6,1,0,2.4099999999999997,6,1,0,6.586920374756083
UK Nationals,2023-08-27,Glasgow Mixed,SMOG 2,15,7,600.0,1.0,0,140.98000000000002,8,1,0,9.22,8,1,0,3.371916087835473
UK Nationals,2023-08-27,Glasgow Mixed,Zoo,15,6,600.0,1.0,0,943.08,9,1,0,8.5,9,1,0,11.68840719484686
UK Nationals,2023-08-27,Leamington Lemmings,BN1,15,5,600.0,1.0,0,682.72,10,1,0,9.27,10,1,0,10.36408262280564
UK Nationals,2023-08-27,Leamington Lemmings,Glasgow Mixed,12,7,520.5112660164395,1.0,0,320.46,5,1,0,6.86,5,1,0,5.422365451009277
UK Nationals,2023-08-27,Leamington Lemmings,Smog,15,9,515.4814780292847,1.0,0,140.94,6,1,0,5.82,6,1,0,3.4409140803884988
UK Nationals,2023-08-27,Leamington Lemmings,Zoo,15,2,600.0,1.0,1,1263.54,13,1,0,15.36,13,1,0,13.350231155628265
UK Nationals,2023-08-27,Nemesis,Flyght Mixed,10,7,389.6652919127421,0.9459053029269173,0,17.049999999999955,3,1,0,-2.6300000000000003,3,1,0,-1.0751530772784843
UK Nationals,2023-08-27,Nemesis,Zoo,12,11,125.0,1.0,0,164.98000000000002,1,1,0,2.039999999999999,1,1,0,2.346083689925063
UK Nationals,2023-08-27,Oxford Ultimate,Flyght Mixed,13,8,496.1596377856195,1.0,0,417.22999999999996,5,1,0,-3.3000000000000003,5,1,0,4.775789831799859
UK Nationals,2023-08-27,Oxford Ultimate,Nemesis,15,6,600.0,1.0,0,400.18,9,1,0,-0.6699999999999999,9,1,0,5.720398206674439
UK Nationals,2023-08-27,Oxford Ultimate,Zoo,13,8,496.1596377856195,1.0,0,565.1600000000001,5,1,0,1.3699999999999992,5,1,0,7.612425005560677
UK Nationals,2023-08-27,Reading,Nemesis,15,6,600.0,1.0,1,1246.49,9,1,0,10.96,9,1,0,13.001012746538724
UK Nationals,2023-08-27,Reading,SMOG 2,15,6,600.0,1.0,0,609.37,9,1,0,13.719999999999999,9,1,0,8.703356754012955
UK Nationals,2023-08-27,Reading,Thundering Herd,15,5,600.0,1.0,0,885.31,10,1,0,13.600000000000001,10,1,0,11.708094184054424
UK Nationals,2023-08-27,SMOG 2,Oxford Ultimate,13,7,557.5316737222639,1.0,0,236.94,6,1,0,-2.09,6,1,0,3.7491166940260108
UK Nationals,2023-08-27,SMOG 2,Thundering Herd,15,6,600.0,1.0,0,275.94,9,1,0,-0.11999999999999922,9,1,0,5.491993397726912
UK Nationals,2023-08-27,Smog,Oxford Ultimate,15,7,600.0,1.0,0,557.44,8,1,0,8.17,8,1,0,8.361482765489871
UK Nationals,2023-08-27,Smog,Reading,14,11,313.3379659704299,1.0,0,-288.87,3,1,0,-3.46,3,1,0,-4.218902978422623
UK Nationals,2023-08-27,Smog,SMOG 2,15,9,515.4814780292847,1.0,0,320.5,6,1,0,10.26,6,1,0,5.359011535566644
UK Nationals,2023-08-27,Smog,Thundering Herd,15,6,600.0,1.0,0,596.44,9,1,0,10.14,9,1,0,9.595803244950215
UK Nationals,2023-08-27,Thundering Herd,Nemesis,14,9,473.8676990361691,1.0,0,361.18,5,1,0,-2.6400000000000006,5,1,0,3.996908662800365
