Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU,Game_Rank_Diff_Windmill,Game_Wght_Windmill,Is_Ignored_Windmill,Team_Rank_Diff_Windmill,Game_Rank_Diff_Sigmoid,Game_Wght_Sigmoid,Is_Ignored_Sigmoid,Team_Rank_Diff_Sigmoid
Windmill,2023-06-16,SmashD,TUGA (Portugal Open) @ Windmill,15,7,600.0,1.0,0,541.8399999999999,8,1,0,7.3999999999999995,8,1,0,7.43675425643745
Windmill,2023-06-16,Switzerland Open @ Windmill,Heidees Open,15,8,564.8086448756737,1.0,0,205.01,7,1,0,3.19,7,1,0,3.5904692029316436
Windmill,2023-06-16,Switzerland Open @ Windmill,TUGA (Portugal Open) @ Windmill,15,4,600.0,1.0,0,791.5699999999999,11,1,0,11.19,11,1,0,10.2047233125714
Windmill,2023-06-16,TUGA (Portugal Open) @ Windmill,Chilly Ultimate @ Windmill,15,13,214.17926913507503,1.0,0,-141.67999999999995,2,1,0,-2.79,2,1,0,-2.63997384688839
Windmill,2023-06-16,Top of Nord Italy,TUGA (Portugal Open) @ Windmill,15,6,600.0,1.0,0,346.33,9,1,0,5.08,9,1,0,5.2052767582111095
Windmill,2023-06-16,bHOENIX @ Windmill,Chilly Ultimate @ Windmill,13,6,600.0,1.0,0,188.56,7,1,0,1.7999999999999998,7,1,0,2.236208916702708
Windmill,2023-06-16,bHOENIX @ Windmill,Hardfisch,12,12,0.0,1.0,0,-59.32000000000002,0,1,0,-0.8799999999999999,0,1,0,-1.0266424042533977
Windmill,2023-06-17,Alba,Heidees Open,15,9,515.4814780292847,1.0,0,195.97,6,1,0,2.61,6,1,0,2.844401702296107
Windmill,2023-06-17,Amsterdam Ultimate Club,Chilly Ultimate @ Windmill,12,12,0.0,1.0,0,290.69000000000005,0,1,0,3.21,0,1,0,3.6935134686334337
Windmill,2023-06-17,Austria Open @ Windmill,Condors @ Windmill,14,12,220.95664314305532,1.0,0,5.699999999999989,2,1,0,-0.5899999999999999,2,1,0,-0.4303818394159258
Windmill,2023-06-17,Austria Open @ Windmill,Switzerland Open @ Windmill,14,12,220.95664314305532,1.0,0,274.92999999999995,2,1,0,2.97,2,1,0,3.1805080135933537
Windmill,2023-06-17,Clapham Ultimate,Gentle Open,15,9,515.4814780292847,1.0,0,429.98,6,1,0,4.67,6,1,0,5.206596079716295
Windmill,2023-06-17,Clapham Ultimate,Mooncatchers,15,14,125.0,1.0,0,-213.33999999999992,1,1,0,-2.5900000000000007,1,1,0,-2.8877587830252907
Windmill,2023-06-17,Condors @ Windmill,Gentle Open,15,8,564.8086448756737,1.0,0,332.41999999999996,7,1,0,4.37,7,1,0,4.633107604949945
Windmill,2023-06-17,Czech Republic Open @ Windmill,Austria Open @ Windmill,15,6,600.0,1.0,0,13.28000000000003,9,1,0,0.8799999999999999,9,1,0,1.0348534478629574
Windmill,2023-06-17,Czech Republic Open @ Windmill,Gentle Open,14,10,398.70186369942724,1.0,0,351.4,4,1,0,4.66,4,1,0,5.1742463788915565
Windmill,2023-06-17,Devon Ultimate,TUGA (Portugal Open) @ Windmill,15,8,564.8086448756737,1.0,0,234.70999999999998,7,1,0,2.96,7,1,0,3.2684947600547822
Windmill,2023-06-17,Devon Ultimate,Top of Nord Italy,13,11,228.8403622143806,1.0,0,-111.62,2,1,0,-2.12,2,1,0,-2.095211860229975
Windmill,2023-06-17,Devon Ultimate,bHOENIX @ Windmill,14,13,125.0,1.0,0,-95.52999999999997,1,1,0,-1.63,1,1,0,-1.5929706270940578
Windmill,2023-06-17,France Open @ Windmill,Clapham Ultimate,14,8,536.0348119187572,1.0,0,44.389999999999986,6,1,0,0.79,6,1,0,0.613158139100511
Windmill,2023-06-17,France Open @ Windmill,Condors @ Windmill,15,10,453.6039151898044,1.0,0,141.95000000000005,5,1,0,1.0899999999999999,5,1,0,1.253321078509103
Windmill,2023-06-17,France Open @ Windmill,Ireland open @ Windmill,15,5,600.0,1.0,0,437.07000000000005,10,1,0,6.12,10,1,0,6.358047132965243
Windmill,2023-06-17,Hardfisch,Amsterdam Ultimate Club,15,9,515.4814780292847,1.0,0,-42.81,6,1,0,-0.53,6,1,0,-0.48957604600204974
Windmill,2023-06-17,Heidees Open,Chilly Ultimate @ Windmill,12,11,125.0,1.0,0,444.88,1,1,0,5.21,1,1,0,5.7984084289840325
Windmill,2023-06-17,Heidees Open,TUGA (Portugal Open) @ Windmill,15,8,564.8086448756737,1.0,0,586.56,7,1,0,8.0,7,1,0,7.900855586104097
Windmill,2023-06-17,Ireland open @ Windmill,Hardfisch,15,9,515.4814780292847,1.0,0,376.12,6,1,0,4.25,6,1,0,4.485395221797429
Windmill,2023-06-17,Mooncatchers,Czech Republic Open @ Windmill,15,10,453.6039151898044,1.0,0,291.91999999999996,5,1,0,2.6000000000000005,5,1,0,2.9231299675279914
Windmill,2023-06-17,Mooncatchers,Switzerland Open @ Windmill,15,8,564.8086448756737,1.0,0,580.13,7,1,0,6.450000000000001,7,1,0,6.715260174897626
Windmill,2023-06-17,Panthers Wroclaw - Open,Alba,15,10,453.6039151898044,1.0,0,-59.18000000000001,5,1,0,-1.2400000000000002,5,1,0,-1.529169317907062
Windmill,2023-06-17,Panthers Wroclaw - Open,Ireland open @ Windmill,15,13,214.17926913507503,1.0,0,-42.329999999999984,2,1,0,-0.3500000000000001,2,1,0,-0.44686772902456795
Windmill,2023-06-17,Panthers Wroclaw - Open,SmashD,13,10,328.14240231865136,1.0,0,181.51,3,1,0,1.9699999999999998,3,1,0,1.9619456158294284
Windmill,2023-06-17,SmashD,Amsterdam Ultimate Club,15,5,600.0,1.0,0,109.46999999999998,10,1,0,1.4000000000000001,10,1,0,1.7092932774880047
Windmill,2023-06-17,SmashD,Hardfisch,13,9,418.5661446562001,1.0,0,152.27999999999997,4,1,0,1.9300000000000002,4,1,0,2.1907215040126253
Windmill,2023-06-17,Switzerland Open @ Windmill,Alba,14,13,125.0,1.0,0,9.039999999999992,1,1,0,0.5800000000000001,1,1,0,0.7815416290238062
Windmill,2023-06-17,Top of Nord Italy,Chilly Ultimate @ Windmill,15,10,453.6039151898044,1.0,0,204.65000000000003,5,1,0,2.29,5,1,0,2.732169165699389
Windmill,2023-06-17,Top of Nord Italy,bHOENIX @ Windmill,12,9,345.3654772346762,1.0,0,16.090000000000032,3,1,0,0.4900000000000002,3,1,0,0.5098035708283497
Windmill,2023-06-17,bHOENIX @ Windmill,TUGA (Portugal Open) @ Windmill,11,10,125.0,1.0,0,330.23999999999995,1,1,0,4.59,1,1,0,4.751512925272614
EUCQ Timisoara,2023-06-18,DEAC FreeBees,Azvarlirea,15,3,600.0,1.0,0,599.99,12,1,0,11.329999999999998,12,1,0,13.215612096539537
EUCQ Timisoara,2023-06-18,DEAC FreeBees,Azvarlirea,15,1,600.0,1.0,0,599.99,14,1,0,11.329999999999998,14,1,0,13.215612096539537
EUCQ Timisoara,2023-06-18,Outsiterz,Azvarlirea,15,0,600.0,1.0,1,1397.45,15,1,0,20.32,15,1,0,14.613975181739363
EUCQ Timisoara,2023-06-18,Outsiterz,DEAC FreeBees,15,3,600.0,1.0,1,797.46,12,1,0,8.99,12,1,0,9.87316074183629
EUCQ Timisoara,2023-06-18,Outsiterz,DEAC FreeBees,15,6,600.0,1.0,1,797.46,9,1,0,8.99,9,1,0,9.87316074183629
EUCQ Timisoara,2023-06-18,Outsiterz,SLOVENIA,15,12,300.4922431832018,1.0,0,576.5400000000001,3,1,0,7.32,3,1,0,8.037047036160253
EUCQ Timisoara,2023-06-18,SLOVENIA,Azvarlirea,15,0,600.0,1.0,1,820.91,15,1,0,12.999999999999998,15,1,0,13.759674060271436
EUCQ Timisoara,2023-06-18,SLOVENIA,Azvarlirea,15,2,600.0,1.0,1,820.91,13,1,0,12.999999999999998,13,1,0,13.759674060271436
EUCQ Timisoara,2023-06-18,SLOVENIA,DEAC FreeBees,14,12,220.95664314305532,1.0,0,220.91999999999996,2,1,0,1.67,2,1,0,2.8364475296248166
EUCQ Timisoara,2023-06-18,SLOVENIA,Outsiterz,15,11,381.1647521399218,1.0,0,-576.5400000000001,4,1,0,-7.32,4,1,0,-8.037047036160253
Windmill,2023-06-18,Alba,Chilly Ultimate @ Windmill,13,10,328.14240231865136,1.0,0,640.85,3,1,0,7.82,3,1,0,8.052540889145934
Windmill,2023-06-18,Amsterdam Ultimate Club,TUGA (Portugal Open) @ Windmill,15,8,564.8086448756737,1.0,0,432.37,7,1,0,6.0,7,1,0,6.070414983514368
Windmill,2023-06-18,Austria Open @ Windmill,Condors @ Windmill,15,13,214.17926913507503,1.0,0,5.699999999999989,2,1,0,-0.5899999999999999,2,1,0,-0.4303818394159258
Windmill,2023-06-18,Czech Republic Open @ Windmill,Clapham Ultimate,13,12,125.0,1.0,0,-78.58000000000004,1,1,0,-0.009999999999999787,1,1,0,-0.03674992646955033
Windmill,2023-06-18,Gentle Open,Switzerland Open @ Windmill,15,14,125.0,1.0,0,-63.19,1,1,0,-0.81,1,1,0,-1.1273700418064596
Windmill,2023-06-18,Hardfisch,Devon Ultimate,15,6,600.0,1.0,0,154.85,9,1,0,2.51,9,1,0,2.6007097873479594
Windmill,2023-06-18,Heidees Open,Top of Nord Italy,13,12,125.0,1.0,0,240.23,1,1,0,2.92,1,1,0,3.2984853644704195
Windmill,2023-06-18,Ireland open @ Windmill,SmashD,13,12,125.0,1.0,0,223.83999999999997,1,1,0,2.32,1,1,0,2.3994636461927286
Windmill,2023-06-18,Mooncatchers,France Open @ Windmill,15,13,214.17926913507503,1.0,0,168.94999999999993,2,1,0,1.8000000000000007,2,1,0,2.29264275197718
Windmill,2023-06-18,Panthers Wroclaw - Open,bHOENIX @ Windmill,15,13,214.17926913507503,1.0,0,393.11,2,1,0,4.779999999999999,2,1,0,5.008350384920739
London Invite,2023-06-23,Barbarian RFC @ London Invite,Chevron Action Flash,12,11,125.0,1.0,0,143.04000000000002,1,1,0,0.9000000000000004,1,1,0,0.9153612048593374
London Invite,2023-06-23,Barbarian RFC @ London Invite,Germany Open @ London Invite,15,13,214.17926913507503,1.0,0,-270.16999999999996,2,1,0,-3.4700000000000006,2,1,0,-3.6490939908895292
London Invite,2023-06-23,Barbarian RFC @ London Invite,Nomadic Tribe @ London Invite,15,10,453.6039151898044,1.0,0,240.4,5,1,0,2.29,5,1,0,2.2787236284478496
London Invite,2023-06-23,Belgium Open @ London Invite,Barbarian RFC @ London Invite,15,6,600.0,1.0,0,253.38,9,1,0,3.9399999999999995,9,1,0,3.866995144548696
London Invite,2023-06-23,Belgium Open @ London Invite,France Masters Open @ London Invite,15,6,600.0,1.0,0,461.23,9,1,0,6.159999999999999,9,1,0,5.9716380137250376
London Invite,2023-06-23,Belgium Open @ London Invite,GB open @ London Invite,11,9,249.2068104043629,1.0,0,38.47000000000003,2,1,0,0.9299999999999997,2,1,0,0.8750054732152766
London Invite,2023-06-23,Chevron Action Flash,Nomadic Tribe @ London Invite,12,10,238.1225775586291,1.0,0,97.35999999999999,2,1,0,1.3899999999999997,2,1,0,1.376119696625814
London Invite,2023-06-23,Czech Republic Open @ London Invite,Chevron Action Flash,13,11,228.8403622143806,1.0,0,40.01000000000005,2,1,0,0.5600000000000005,2,1,0,0.6191480151638551
London Invite,2023-06-23,Czech Republic Open @ London Invite,Nomadic Tribe @ London Invite,13,12,125.0,1.0,0,137.37000000000003,1,1,0,1.9500000000000002,1,1,0,1.9877406082836657
London Invite,2023-06-23,France Masters Open @ London Invite,Barbarian RFC @ London Invite,12,11,125.0,1.0,0,-207.85,1,1,0,-2.2199999999999998,1,1,0,-2.3453520312328315
London Invite,2023-06-23,GB open @ London Invite,Chevron Action Flash,13,10,328.14240231865136,1.0,0,357.95,3,1,0,3.91,3,1,0,3.904777097005155
London Invite,2023-06-23,GB open @ London Invite,Czech Republic Open @ London Invite,15,11,381.1647521399218,1.0,0,317.93999999999994,4,1,0,3.3499999999999996,4,1,0,3.321316778077403
London Invite,2023-06-23,GB open @ London Invite,Czech Republic Open @ London Invite,10,7,389.6652919127421,0.9459053029269173,0,317.93999999999994,3,1,0,3.3499999999999996,3,1,0,3.321316778077403
London Invite,2023-06-23,GB open @ London Invite,Nomadic Tribe @ London Invite,15,8,564.8086448756737,1.0,0,455.30999999999995,7,1,0,5.3,7,1,0,5.157720330477485
London Invite,2023-06-23,Germany Open @ London Invite,Belgium Open @ London Invite,15,13,214.17926913507503,1.0,0,16.789999999999964,2,1,0,-0.46999999999999886,2,1,0,-0.23248138241414829
London Invite,2023-06-23,Germany Open @ London Invite,Belgium Open @ London Invite,15,9,515.4814780292847,1.0,0,16.789999999999964,6,1,0,-0.46999999999999886,6,1,0,-0.23248138241414829
London Invite,2023-06-23,Germany Open @ London Invite,Czech Republic Open @ London Invite,13,9,418.5661446562001,1.0,0,373.19999999999993,4,1,0,3.8100000000000005,4,1,0,3.927141386001953
London Invite,2023-06-23,Germany Open @ London Invite,France Masters Open @ London Invite,14,12,220.95664314305532,1.0,0,478.02,2,1,0,5.69,2,1,0,5.774788220883199
London Invite,2023-06-23,Nomadic Tribe @ London Invite,France Masters Open @ London Invite,13,9,418.5661446562001,1.0,0,-32.55000000000001,4,1,0,-0.07000000000000028,4,1,0,0.06824952902202597
EUCR Gent,2023-08-07,Amsterdam Ultimate Club,Aarhus Ultimate,12,10,238.1225775586291,1.0,0,97.47,2,1,0,1.22,2,1,0,1.0341070150276117
EUCR Gent,2023-08-07,Amsterdam Ultimate Club,Freezzz Beezzz,12,11,125.0,1.0,0,-193.85999999999999,1,1,0,-2.5300000000000002,1,1,0,-2.755366145752779
EUCR Gent,2023-08-07,Armada,Aarhus Ultimate,9,8,125.0,0.9459053029269173,0,146.72,1,1,0,1.1,1,1,0,1.2816175825370841
EUCR Gent,2023-08-07,Armada,Frizzly Bears,10,7,389.6652919127421,0.9459053029269173,0,20.580000000000013,3,1,0,-0.59,3,1,0,-0.39515854840929876
EUCR Gent,2023-08-07,Armada,Frizzly Bears,13,11,228.8403622143806,1.0,0,20.580000000000013,2,1,0,-0.59,2,1,0,-0.39515854840929876
EUCR Gent,2023-08-07,Bad Skid,Aarhus Ultimate,15,6,600.0,1.0,1,636.73,9,1,0,8.25,9,1,0,8.182474459859499
EUCR Gent,2023-08-07,Bad Skid,Amsterdam Ultimate Club,15,13,214.17926913507503,1.0,0,539.26,2,1,0,7.03,2,1,0,7.427700284059796
EUCR Gent,2023-08-07,Bad Skid,Freezzz Beezzz,15,11,381.1647521399218,1.0,0,345.4,4,1,0,4.5,4,1,0,5.139856236020304
EUCR Gent,2023-08-07,Bad Skid,Gentle Open,15,11,381.1647521399218,1.0,0,243.24999999999997,4,1,0,2.6500000000000004,4,1,0,3.2155875004422896
EUCR Gent,2023-08-07,Bad Skid,Københavns Frisbee Klub (KFK),15,9,515.4814780292847,1.0,0,89.91999999999996,6,1,0,1.1300000000000008,6,1,0,1.6544911034968486
EUCR Gent,2023-08-07,Freezzz Beezzz,Aarhus Ultimate,15,8,564.8086448756737,1.0,0,291.33,7,1,0,3.75,7,1,0,3.7420843449749803
EUCR Gent,2023-08-07,Freezzz Beezzz,Frizzly Bears,14,11,313.3379659704299,1.0,0,165.19,3,1,0,2.06,3,1,0,2.128292920720277
EUCR Gent,2023-08-07,Gentle Open,Amsterdam Ultimate Club,15,8,564.8086448756737,1.0,0,296.01,7,1,0,4.38,7,1,0,4.712341914094491
EUCR Gent,2023-08-07,Gentle Open,Heidees Open,15,14,125.0,1.0,0,141.82,1,1,0,2.38,1,1,0,2.508222501012547
EUCR Gent,2023-08-07,Heidees Open,Aarhus Ultimate,15,10,453.6039151898044,1.0,0,251.66,5,1,0,3.22,5,1,0,3.324882728189941
EUCR Gent,2023-08-07,Heidees Open,Armada,14,11,313.3379659704299,1.0,0,104.93999999999998,3,1,0,2.12,3,1,0,2.0827091405316303
EUCR Gent,2023-08-07,Københavns Frisbee Klub (KFK),Armada,15,5,600.0,1.0,0,400.09000000000003,10,1,0,6.02,10,1,0,5.897624063696522
EUCR Gent,2023-08-07,Københavns Frisbee Klub (KFK),Frizzly Bears,14,9,473.8676990361691,1.0,0,420.67,5,1,0,5.43,5,1,0,5.560055247062067
EUCR Gent,2023-08-07,Københavns Frisbee Klub (KFK),Gentle Open,15,10,453.6039151898044,1.0,0,153.33,5,1,0,1.5199999999999996,5,1,0,1.5989027066430879
EUCR Gent,2023-08-07,Københavns Frisbee Klub (KFK),Heidees Open,14,12,220.95664314305532,1.0,0,295.15000000000003,2,1,0,3.8999999999999995,2,1,0,4.035201705283836
EUCR Gent,2023-08-07,M.U.C.,Amsterdam Ultimate Club,14,11,313.3379659704299,1.0,0,520.76,3,1,0,6.63,3,1,0,6.786432180768543
EUCR Gent,2023-08-07,M.U.C.,Armada,15,7,600.0,1.0,0,471.51,8,1,0,6.75,8,1,0,6.586920374756083
EUCR Gent,2023-08-07,M.U.C.,Freezzz Beezzz,15,8,564.8086448756737,1.0,0,326.9,7,1,0,4.1,7,1,0,4.396441711969864
EUCR Gent,2023-08-07,M.U.C.,Frizzly Bears,15,4,600.0,1.0,0,492.09,11,1,0,6.16,11,1,0,6.264228591333193
EUCR Gent,2023-08-07,M.U.C.,Københavns Frisbee Klub (KFK),13,12,125.0,1.0,0,71.41999999999996,1,1,0,0.7300000000000004,1,1,0,0.8331416632755051
EUCR Gent,2023-08-07,Wall City,Amsterdam Ultimate Club,15,11,381.1647521399218,1.0,0,512.23,4,1,0,6.46,4,1,0,6.766136231782092
EUCR Gent,2023-08-07,Wall City,Bad Skid,13,9,418.5661446562001,1.0,0,-27.029999999999973,4,1,0,-0.5700000000000003,4,1,0,-0.8518325121110255
EUCR Gent,2023-08-07,Wall City,Gentle Open,14,12,220.95664314305532,1.0,0,216.22,2,1,0,2.08,2,1,0,2.3928858959182264
EUCR Gent,2023-08-07,Wall City,Heidees Open,15,10,453.6039151898044,1.0,0,358.04,5,1,0,4.46,5,1,0,4.773767816933017
EUCR Gent,2023-08-07,Wall City,M.U.C.,15,12,300.4922431832018,1.0,0,-8.529999999999973,3,1,0,-0.16999999999999993,3,1,0,-0.025499975435030464
EUCR Bern,2023-08-27,Alligators,Cus Padova Barbastreji,15,11,381.1647521399218,1.0,0,219.76,4,1,0,2.44,4,1,0,2.7038795708873167
EUCR Bern,2023-08-27,Alligators,Red Bulls,12,8,441.15462425988915,1.0,0,206.74,4,1,0,1.7399999999999998,4,1,0,2.1275580142764206
EUCR Bern,2023-08-27,BFD La Fotta,Alligators,15,7,600.0,1.0,0,450.83000000000004,8,1,0,6.41,8,1,0,6.432301154527899
EUCR Bern,2023-08-27,BFD La Fotta,Flying Angels Bern,15,6,600.0,1.0,0,539.87,9,1,0,7.609999999999999,9,1,0,7.603512002923509
EUCR Bern,2023-08-27,BFD La Fotta,Flying Angels Bern,15,6,600.0,1.0,0,539.87,9,1,0,7.609999999999999,9,1,0,7.603512002923509
EUCR Bern,2023-08-27,BFD La Fotta,Iznogood,15,6,600.0,1.0,0,469.70000000000005,9,1,0,6.319999999999999,9,1,0,6.417603558284927
EUCR Bern,2023-08-27,BFD La Fotta,Solebang,15,5,600.0,1.0,0,553.86,10,1,0,7.319999999999999,10,1,0,7.145803237000749
EUCR Bern,2023-08-27,Cotarica Grandes,Cus Padova Barbastreji,15,10,453.6039151898044,1.0,0,180.95,5,1,0,2.48,5,1,0,2.587613568799995
EUCR Bern,2023-08-27,Cotarica Grandes,Freespeed,14,8,536.0348119187572,1.0,0,247.68,6,1,0,3.29,6,1,0,3.450149640120525
EUCR Bern,2023-08-27,Cotarica Grandes,Iznogood,11,7,466.8933257329327,0.9733285267845752,0,-19.939999999999998,4,1,0,-0.050000000000000266,4,1,0,-0.13799610669181384
EUCR Bern,2023-08-27,Flying Angels Bern,Alligators,15,13,214.17926913507503,1.0,0,-89.04,2,1,0,-1.2,2,1,0,-1.4965050040041188
EUCR Bern,2023-08-27,Flying Angels Bern,Panthers Bern,15,10,453.6039151898044,1.0,0,68.33,5,1,0,0.52,5,1,0,0.4123960470706489
EUCR Bern,2023-08-27,Flying Angels Bern,Tchac,13,12,125.0,1.0,0,-345.57,1,1,0,-4.3999999999999995,1,1,0,-4.779159427379696
EUCR Bern,2023-08-27,Freespeed,Red Bulls,14,9,473.8676990361691,1.0,0,-79.75,5,1,0,-1.5100000000000002,5,1,0,-1.4861087909334625
EUCR Bern,2023-08-27,Iznogood,Freespeed,12,5,600.0,0.9459053029269173,0,267.62,7,1,0,3.3400000000000003,7,1,0,3.580569147633817
EUCR Bern,2023-08-27,Iznogood,Solebang,9,8,125.0,0.9459053029269173,0,84.16,1,1,0,1.0000000000000002,1,1,0,0.9146139955338572
EUCR Bern,2023-08-27,Panthers Bern,Freespeed,15,12,300.4922431832018,1.0,0,129.12,3,1,0,1.5299999999999998,3,1,0,1.7115140226772176
EUCR Bern,2023-08-27,Panthers Bern,Iznogood,11,10,125.0,1.0,0,-138.5,1,1,0,-1.8100000000000003,1,1,0,-1.9213868217540675
EUCR Bern,2023-08-27,Panthers Bern,Red Bulls,15,8,564.8086448756737,1.0,0,49.370000000000005,7,1,0,0.019999999999999796,7,1,0,0.2279824425825847
EUCR Bern,2023-08-27,Panthers Bern,Solebang,13,10,328.14240231865136,1.0,0,-54.34,3,1,0,-0.81,3,1,0,-1.014697965839371
EUCR Bern,2023-08-27,Red Bulls,Cus Padova Barbastreji,14,12,220.95664314305532,1.0,0,13.02,2,1,0,0.7000000000000002,2,1,0,0.5914432103134821
EUCR Bern,2023-08-27,Red Bulls,Freespeed,15,0,600.0,1.0,0,79.75,15,1,0,1.5100000000000002,15,1,0,1.4861087909334643
EUCR Bern,2023-08-27,Red Bulls,Iznogood,11,10,125.0,1.0,0,-187.87,1,1,0,-1.83,1,1,0,-2.1451928840266774
EUCR Bern,2023-08-27,Solebang,Cotarica Grandes,11,10,125.0,1.0,0,-64.22,1,1,0,-0.95,1,1,0,-0.7770537751559079
EUCR Bern,2023-08-27,Solebang,Cus Padova Barbastreji,15,6,600.0,1.0,0,116.73,9,1,0,1.53,9,1,0,1.8268857778216976
EUCR Bern,2023-08-27,Tchac,Alligators,15,8,564.8086448756737,1.0,0,256.53,7,1,0,3.1999999999999997,7,1,0,3.390425284180065
EUCR Bern,2023-08-27,Tchac,Cotarica Grandes,13,12,125.0,1.0,0,295.34000000000003,1,1,0,3.1599999999999997,1,1,0,3.504086675913264
EUCR Bern,2023-08-27,Tchac,Cus Padova Barbastreji,15,10,453.6039151898044,1.0,0,476.29,5,1,0,5.64,5,1,0,5.855721881983261
EUCR Bern,2023-08-27,Tchac,Panthers Bern,14,11,313.3379659704299,1.0,0,413.9,3,1,0,4.92,3,1,0,5.146474497500797
EUCR Bern,2023-08-27,Tchac,Solebang,15,8,564.8086448756737,1.0,0,359.56,7,1,0,4.109999999999999,7,1,0,4.229951202533563
EUCR Warsaw,2023-08-27,FWD>>,NXT,14,10,398.70186369942724,1.0,0,414.26,4,1,0,5.61,4,1,0,5.5302700860220035
EUCR Warsaw,2023-08-27,FWD>>,PirU,14,12,220.95664314305532,1.0,0,98.82999999999998,2,1,0,1.18,2,1,0,1.4237015750068203
EUCR Warsaw,2023-08-27,FWD>>,Terrible Monkeys,15,14,125.0,1.0,0,101.1,1,1,0,0.6200000000000001,1,1,0,0.7538643256825441
EUCR Warsaw,2023-08-27,Helsinki Ultimate,Prague Devils,15,7,600.0,1.0,0,-122.24000000000001,8,1,0,-1.6599999999999997,8,1,0,-1.647822893196457
EUCR Warsaw,2023-08-27,Helsinki Ultimate,SLOVENIA,15,10,453.6039151898044,1.0,0,146.06000000000006,5,1,0,1.4300000000000006,5,1,0,2.172368101364544
EUCR Warsaw,2023-08-27,NXT,Helsinki Ultimate,14,12,220.95664314305532,1.0,0,-93.11000000000001,2,1,0,-1.5300000000000002,2,1,0,-1.3262774924467067
EUCR Warsaw,2023-08-27,Otso,Helsinki Ultimate,15,8,564.8086448756737,1.0,0,167.68,7,1,0,1.3199999999999998,7,1,0,1.347854673157478
EUCR Warsaw,2023-08-27,Otso,NXT,13,11,228.8403622143806,1.0,0,260.79,2,1,0,2.85,2,1,0,2.6530536038291466
EUCR Warsaw,2023-08-27,Otso,SLOVENIA,14,10,398.70186369942724,1.0,0,313.74000000000007,4,1,0,2.7500000000000004,4,1,0,3.4750008662362966
EUCR Warsaw,2023-08-27,Otso,thebigEZ,15,13,214.17926913507503,1.0,0,-94.19,2,1,0,-2.42,2,1,0,-2.7278182230466896
EUCR Warsaw,2023-08-27,Outsiterz,FWD>>,15,8,564.8086448756737,1.0,0,109.33000000000001,7,1,0,1.81,7,1,0,2.294107688176542
EUCR Warsaw,2023-08-27,Outsiterz,NXT,15,3,600.0,1.0,0,523.59,12,1,0,7.42,12,1,0,7.406735492706975
EUCR Warsaw,2023-08-27,Outsiterz,PirU,15,7,600.0,1.0,0,208.16,8,1,0,2.9899999999999998,8,1,0,3.664613333273877
EUCR Warsaw,2023-08-27,Outsiterz,Terrible Monkeys,15,10,453.6039151898044,1.0,0,210.43,5,1,0,2.43,5,1,0,3.02472270533168
EUCR Warsaw,2023-08-27,Outsiterz,thebigEZ,15,11,381.1647521399218,1.0,0,168.60999999999999,4,1,0,2.15,4,1,0,2.6479675253651678
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,FWD>>,15,7,600.0,1.0,0,263.17,8,1,0,3.17,8,1,0,3.317750433154689
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,Helsinki Ultimate,15,7,600.0,1.0,0,584.3199999999999,8,1,0,7.25,8,1,0,7.201912947299263
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,Outsiterz,15,11,381.1647521399218,1.0,0,153.84,4,1,0,1.3599999999999999,4,1,0,1.0594828204723363
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,Prague Devils,15,9,515.4814780292847,1.0,0,462.08,6,1,0,5.59,6,1,0,5.863348515539901
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,Uprising,15,8,564.8086448756737,1.0,0,406.58,7,1,0,4.55,7,1,0,4.935582387812278
EUCR Warsaw,2023-08-27,Panthers Wroclaw - Open,thebigEZ,13,11,228.8403622143806,1.0,0,322.45,2,1,0,3.51,2,1,0,3.6617922540143972
EUCR Warsaw,2023-08-27,PirU,NXT,15,12,300.4922431832018,1.0,0,315.43,3,1,0,4.43,3,1,0,4.255481114521743
EUCR Warsaw,2023-08-27,PirU,Prague Devils,14,12,220.95664314305532,1.0,0,100.07999999999998,2,1,0,1.2400000000000002,2,1,0,1.387274241763901
EUCR Warsaw,2023-08-27,PirU,SLOVENIA,15,6,600.0,1.0,0,368.38000000000005,9,1,0,4.33,9,1,0,5.030994704889814
EUCR Warsaw,2023-08-27,PirU,Uprising,14,12,220.95664314305532,1.0,0,44.579999999999984,2,1,0,0.20000000000000018,2,1,0,0.32469927030061285
EUCR Warsaw,2023-08-27,Prague Devils,NXT,15,9,515.4814780292847,1.0,0,215.35000000000002,6,1,0,3.19,6,1,0,2.945490244371559
EUCR Warsaw,2023-08-27,Prague Devils,SLOVENIA,15,7,600.0,1.0,0,268.30000000000007,8,1,0,3.0900000000000003,8,1,0,3.7603647958167308
EUCR Warsaw,2023-08-27,Prague Devils,thebigEZ,15,14,125.0,1.0,0,-139.63,1,1,0,-2.08,1,1,0,-2.4337986791933925
EUCR Warsaw,2023-08-27,Terrible Monkeys,Otso,15,3,600.0,1.0,0,52.369999999999976,12,1,0,2.1399999999999997,12,1,0,2.348278597327436
EUCR Warsaw,2023-08-27,Terrible Monkeys,SLOVENIA,15,7,600.0,1.0,0,366.11,8,1,0,4.890000000000001,8,1,0,5.619473156397596
