Tournament,Date,Team_1,Team_2,Score_1,Score_2,Game_Rank_Diff_USAU,Game_Wght_USAU,Is_Ignored_USAU,Team_Rank_Diff_USAU
London Invite,2024-06-22,YAKA,SYC,15,5,600.000,1.000,1,831.550
London Invite,2024-06-23,SYC,Spice,11,8,365.609,1.000,0,158.140
London Invite,2024-06-23,YAKA,Bristol,13,10,328.142,1.000,0,391.810
Single Game,2024-06-23,YAKA,LMU,13,6,600.000,1.000,0,487.590
UKU Nationals Div 1 & 2,2024-07-07,Bristol,LMU,15,7,600.000,1.000,0,95.780
UKU Nationals Div 1 & 2,2024-07-07,Bristol,SYC,15,9,515.481,1.000,0,439.740
UKU Nationals Div 1 & 2,2024-07-07,LMU,SMOG,13,7,557.532,1.000,0,170.250
UKU Nationals Div 1 & 2,2024-07-07,SMOG,Bristol,14,13,125.000,1.000,0,-266.030
UKU Nationals Div 1 & 2,2024-07-07,SMOG,SYC,14,10,398.702,1.000,0,173.710
Troubles vs Jinx Midnight,2024-07-29,Troubles,Jinx Midnight,15,10,453.604,1.000,0,-401.990
Summer Tour 2024 Malmö,2024-08-03,Atletico,Copenhagen Hucks,15,5,600.000,1.000,0,910.150
Summer Tour 2024 Malmö,2024-08-03,Atletico,Dublin Gravity,15,7,600.000,1.000,0,472.020
Summer Tour 2024 Malmö,2024-08-03,Atletico,SMOG,14,9,473.868,1.000,0,370.570
Summer Tour 2024 Malmö,2024-08-03,Copenhagen Hucks,Aarhus Ultimate,15,5,600.000,1.000,0,599.990
Summer Tour 2024 Malmö,2024-08-03,Dublin Gravity,Copenhagen Hucks,15,8,564.809,1.000,0,438.130
Summer Tour 2024 Malmö,2024-08-03,Dublin Gravity,Seagulls,11,10,125.000,1.000,0,-38.760
Summer Tour 2024 Malmö,2024-08-03,SMOG,Aarhus Ultimate,15,4,600.000,1.000,1,1139.570
Summer Tour 2024 Malmö,2024-08-03,Seagulls,Aarhus Ultimate,15,2,600.000,1.000,1,1076.880
Summer Tour 2024 Malmö,2024-08-03,Seagulls,SMOG,12,10,238.123,1.000,0,-62.690
Summer Tour 2024 Malmö,2024-08-04,Atletico,Aarhus Ultimate,15,0,600.000,1.000,1,1510.140
Summer Tour 2024 Malmö,2024-08-04,Atletico,Seagulls,12,9,345.365,1.000,0,433.260
Summer Tour 2024 Malmö,2024-08-04,Atletico,Seagulls,15,7,600.000,1.000,0,433.260
Summer Tour 2024 Malmö,2024-08-04,Dublin Gravity,Aarhus Ultimate,15,2,600.000,1.000,1,1038.120
Summer Tour 2024 Malmö,2024-08-04,Dublin Gravity,SMOG,12,10,238.123,1.000,0,-101.450
Summer Tour 2024 Malmö,2024-08-04,SMOG,Copenhagen Hucks,15,5,600.000,1.000,0,539.580
Summer Tour 2024 Malmö,2024-08-04,SMOG,Dublin Gravity,13,12,125.000,1.000,0,101.450
Summer Tour 2024 Malmö,2024-08-04,Seagulls,Copenhagen Hucks,15,4,600.000,1.000,0,476.890
"DFV-Frauen-DM 1. Spielwochenende, 1. Liga",2024-08-10,Jinx Midnight,Seagulls,15,6,600.000,1.000,1,632.960
Summer Tour 2024 Chambery,2024-08-17,Jetset LUV,Queen Kong,12,7,520.511,1.000,0,458.900
Summer Tour 2024 Chambery,2024-08-17,Jetset LUV,Sharks Ultimate Barcelona,10,9,125.000,1.000,0,278.430
Summer Tour 2024 Chambery,2024-08-17,SYC,Jetset LUV,14,8,536.035,1.000,0,-207.460
Summer Tour 2024 Chambery,2024-08-17,SYC,ZU Swarm,15,7,600.000,1.000,0,506.460
Summer Tour 2024 Chambery,2024-08-17,Sharks Ultimate Barcelona,ZU Swarm,15,7,600.000,1.000,0,435.490
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,Jetset LUV,10,9,125.000,1.000,0,-60.880
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,Queen Kong,14,8,536.035,1.000,0,398.020
Summer Tour 2024 Chambery,2024-08-17,Tequila Boom Boom,ZU Swarm,15,3,600.000,1.000,1,653.040
Summer Tour 2024 Chambery,2024-08-17,wuf.,Queen Kong,11,10,125.000,1.000,0,399.120
Summer Tour 2024 Chambery,2024-08-17,wuf.,SYC,14,12,220.957,1.000,0,147.680
Summer Tour 2024 Chambery,2024-08-17,wuf.,Sharks Ultimate Barcelona,15,11,381.165,1.000,0,218.650
Summer Tour 2024 Chambery,2024-08-17,wuf.,ZU Swarm,15,5,600.000,1.000,1,654.140
Summer Tour 2024 Trnava,2024-08-17,3SB,FABulous,13,8,496.160,1.000,0,375.940
Summer Tour 2024 Trnava,2024-08-17,3SB,box vienna ultimate,15,8,564.809,1.000,0,517.100
Summer Tour 2024 Trnava,2024-08-17,East Block,3SB,15,9,515.481,1.000,0,-36.550
Summer Tour 2024 Trnava,2024-08-17,East Block,Troubles,14,7,582.887,1.000,0,330.550
Summer Tour 2024 Trnava,2024-08-17,East Block,box vienna ultimate,15,9,515.481,1.000,0,480.550
Summer Tour 2024 Trnava,2024-08-17,FABulous,Outsisterz,15,1,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-17,FABulous,Troubles,11,9,249.207,1.000,0,-8.840
Summer Tour 2024 Trnava,2024-08-17,Troubles,Outsisterz,15,5,600.000,1.000,1,
Summer Tour 2024 Trnava,2024-08-17,box vienna ultimate,Outsisterz,15,4,600.000,1.000,1,
